State,Action
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.46504048e-02 7.67532331e-02 7.25475765e-02 7.67532331e-02] [7.35989906e-02 7.67532331e-02 7.25475765e-02 7.67532331e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.14961623e-02 7.57018189e-02] [7.25475765e-02 7.57018189e-02 7.04447482e-02 7.57018189e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112964 0.29580036 0.10994965 0.21582918 0.120138  0.16715321]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.35989906e-02 7.67532331e-02 7.25475765e-02 7.67532331e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.14961623e-02 7.57018189e-02] [7.25475765e-02 7.57018189e-02 7.04447482e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112962 0.29580042 0.1099496 0.21582916 0.12013799 0.16715315]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.14961623e-02 7.57018189e-02] [7.25475765e-02 7.57018189e-02 7.04447482e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112962 0.2958005 0.10994958 0.2158291 0.12013796 0.16715321]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.35989906e-02 7.57018189e-02 7.14961623e-02 7.57018189e-02] [7.25475765e-02 7.57018189e-02 7.04447482e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.0911296 0.2958005 0.10994962 0.21582903 0.12013795 0.16715324]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.25475765e-02 7.57018189e-02 7.04447482e-02 7.57018189e-02] [7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.46504048e-02 8.20103039e-02 7.46504048e-02 8.20103039e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112964 0.29580036 0.10994966 0.21582913 0.12013797 0.16715322]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.35989906e-02 7.57018189e-02 7.25475765e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.46504048e-02 8.20103039e-02 7.46504048e-02 8.20103039e-02] [7.78046473e-02 8.09588897e-02 7.46504048e-02 8.09588897e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.0911297 0.2958001 0.10994973 0.21582915 0.12013806 0.16715325]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.46504048e-02 8.20103039e-02 7.46504048e-02 8.20103039e-02] [7.78046473e-02 8.09588897e-02 7.46504048e-02 8.09588897e-02] [7.46504048e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112972 0.29580006 0.10994975 0.21582909 0.12013811 0.16715325]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.57018189e-02 7.57018189e-02 7.35989906e-02 7.57018189e-02] [7.46504048e-02 8.20103039e-02 7.46504048e-02 8.20103039e-02] [7.78046473e-02 8.09588897e-02 7.46504048e-02 8.09588897e-02] [7.46504048e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112959 0.29580015 0.10994963 0.21582942 0.12013804 0.1671532 ]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.46504048e-02 8.20103039e-02 7.46504048e-02 8.20103039e-02] [7.78046473e-02 8.09588897e-02 7.46504048e-02 8.09588897e-02] [7.46504048e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112967 0.2958001 0.10994973 0.21582924 0.12013803 0.16715321]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.78046473e-02 8.09588897e-02 7.46504048e-02 8.09588897e-02] [7.46504048e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.67048680e-01 3.70623489e-01 3.61055620e-01 3.70623489e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112956 0.29580042 0.1099495 0.2158295 0.12013796 0.16715308]], shape=(1, 6), dtype=float32)"
[[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00] [1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]] [[9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01] [9.58258858e-01 9.58889707e-01 9.38702555e-01 9.58889707e-01]] [[7.46504048e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02] [7.57018189e-02 7.88560614e-02 7.46504048e-02 7.88560614e-02]] [[3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.75144569e-01 3.81137630e-01 3.68836085e-01 3.81137630e-01] [3.67048680e-01 3.70623489e-01 3.61055620e-01 3.70623489e-01] [3.69256650e-01 3.74408580e-01 3.67153822e-01 3.74408580e-01]] [[6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01] [6.17705814e-01 6.22121754e-01 6.07296814e-01 6.22121754e-01]] [[2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03] [2.43899054e+03 2.45965997e+03 2.41315382e+03 2.45965997e+03]]]],"tf.Tensor([[0.09112963 0.2958   0.10994978 0.21582931 0.12013798 0.16715328]], shape=(1, 6), dtype=float32)"
