,Wealth,Return,Weight,Price
0,9969.4914574383,-0.0030555175992181974,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.994,1.000,1.000,1.000,1.000"
1,9972.61170526911,0.00031293067043278936,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,1.000,1.000,1.000,1.000"
2,9947.820289550544,-0.0024890452701322157,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.985,1.000,1.000,1.000,1.000"
3,9954.982583627316,0.0007197272094375755,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.004,1.000,1.000,1.000,1.000"
4,9883.968848930934,-0.0071590515494032725,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.957,1.000,1.000,1.000,1.000"
5,9938.38349869459,0.005490245102441048,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.033,1.000,1.000,1.000,1.000"
6,9941.172026488144,0.0002805422695000458,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,1.000,1.000,1.000,1.000"
7,9900.89052490201,-0.0040602187216945895,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.976,1.000,1.000,1.000,1.000"
8,9845.793757264879,-0.005580370843868697,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.967,1.000,1.000,1.000,1.000"
9,9870.934633448627,0.0025502090723158693,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.000,1.000,1.000,1.000"
10,9953.499157926582,0.008329620177256424,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.050,1.000,1.000,1.000,1.000"
11,9964.865114602764,0.0011412541466067688,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.007,1.000,1.000,1.000,1.000"
12,9967.709976489272,0.0002854485075633911,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,1.000,1.000,1.000,1.000"
13,9915.585244287005,-0.005243079784514042,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.969,1.000,1.000,1.000,1.000"
14,9939.593717889145,0.0024183600005756403,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.000,1.000,1.000,1.000"
15,9987.198930010503,0.004778019576889459,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.029,1.000,1.000,1.000,1.000"
16,10014.629822514684,0.002742840171351147,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.017,1.000,1.000,1.000,1.000"
17,10006.17460275514,-0.000844643410186901,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.000,1.000,1.000,1.000"
18,9974.109423763117,-0.0032096847549935572,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.981,1.000,1.000,1.000,1.000"
19,9916.614607651769,-0.005781084303215886,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.965,1.000,1.000,1.000,1.000"
20,9959.454711607854,0.004310728606064443,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.026,1.000,1.000,1.000,1.000"
21,9925.955598338895,-0.003369218380304839,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.980,1.000,1.000,1.000,1.000"
22,9899.814979332432,-0.002637035877364473,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.984,1.000,1.000,1.000,1.000"
23,9856.12346078154,-0.0044231348377089235,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.974,1.000,1.000,1.000,1.000"
24,9848.141334262653,-0.0008101928225737276,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.000,1.000,1.000,1.000"
25,9883.786365378286,0.0036129333567354034,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.022,1.000,1.000,1.000,1.000"
26,9831.618947548981,-0.005292058545161608,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.968,1.000,1.000,1.000,1.000"
27,9848.425186651393,0.0017079477132516088,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.000,1.000,1.000,1.000"
28,9913.641810753936,0.006600206432058818,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.040,1.000,1.000,1.000,1.000"
29,9881.034445443585,-0.0032945620713424784,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.980,1.000,1.000,1.000,1.000"
30,9946.994082607145,0.006653196043043354,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.040,1.000,1.000,1.000,1.000"
31,9907.641935968062,-0.003964031184695648,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.976,1.000,1.000,1.000,1.000"
32,9888.00262622019,-0.001984205781188194,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.988,1.000,1.000,1.000,1.000"
33,9790.989323937712,-0.009859660336156456,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.941,1.000,1.000,1.000,1.000"
34,9875.1793835762,0.008561970071788914,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.052,1.000,1.000,1.000,1.000"
35,9806.453900069082,-0.006983745895857284,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.958,1.000,1.000,1.000,1.000"
36,9695.22802502629,-0.011406921875442021,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.932,1.000,1.000,1.000,1.000"
37,9812.495920969495,0.012022859134729206,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.073,1.000,1.000,1.000,1.000"
38,9582.704002400302,-0.023696860306889347,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.860,1.000,1.000,1.000,1.000"
39,9711.721115511382,0.013373711346735966,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.081,1.000,1.000,1.000,1.000"
40,9572.381856363498,-0.0144514561412036,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.914,1.000,1.000,1.000,1.000"
41,9569.806153845098,-0.0002691126565646771,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.999,1.000,1.000,1.000,1.000"
42,9593.062736761553,0.002427256009250747,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.000,1.000,1.000,1.000"
43,9619.228332017326,0.0027238408308153817,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.016,1.000,1.000,1.000,1.000"
44,9747.062035445773,0.013201863409761988,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.080,1.000,1.000,1.000,1.000"
45,9751.118213490483,0.00041605709368102144,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.003,1.000,1.000,1.000,1.000"
46,9779.968543915162,0.0029543006763088366,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.018,1.000,1.000,1.000,1.000"
47,9683.15212701435,-0.009948786435351282,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.941,1.000,1.000,1.000,1.000"
48,9714.261379012114,0.003207569778352203,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.019,1.000,1.000,1.000,1.000"
49,9713.181820631045,-0.00011113746375019705,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.999,1.000,1.000,1.000,1.000"
50,9669.815371753266,-0.004474697159324813,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.973,1.000,1.000,1.000,1.000"
51,9725.868789880604,0.005780004841796152,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.035,1.000,1.000,1.000,1.000"
52,9689.712545367776,-0.003724460852749905,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.978,1.000,1.000,1.000,1.000"
53,9789.51265975475,0.010246915529699273,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.062,1.000,1.000,1.000,1.000"
54,9781.14150859771,-0.0008554800054777809,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.000,1.000,1.000,1.000"
55,9799.161022120148,0.0018405761178877367,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.011,1.000,1.000,1.000,1.000"
56,9736.089377960467,-0.006457236228892231,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.961,1.000,1.000,1.000,1.000"
57,9750.061804144614,0.0014340880811424918,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,1.000,1.000,1.000,1.000"
58,9812.708209443355,0.006404677803894144,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.039,1.000,1.000,1.000,1.000"
59,9781.241466408525,-0.00321188638399727,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.981,1.000,1.000,1.000,1.000"
60,9871.134347964085,0.009148360417125388,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.055,1.000,1.000,1.000,1.000"
61,9911.45476588262,0.004076359623019466,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.025,1.000,1.000,1.000,1.000"
62,9877.523416392933,-0.003429321355610599,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.980,1.000,1.000,1.000,1.000"
63,9839.259158460873,-0.0038813945252050806,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.977,1.000,1.000,1.000,1.000"
64,9889.625977659569,0.005105907229350764,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.031,1.000,1.000,1.000,1.000"
65,9879.87084375658,-0.0009868875048119963,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.994,1.000,1.000,1.000,1.000"
66,9882.667830674836,0.00028305947763173766,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.002,1.000,1.000,1.000,1.000"
67,9907.030791723137,0.0024621874058076785,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.015,1.000,1.000,1.000,1.000"
