date,close,open,high,low,volume,percent,code
2021-06-02,1404.67,1419.61,1419.61,1400.0,16M,3.02%,AZO
2021-06-03,1392.2,1391.91,1401.21,1388.9,17M,-0.3%,AZO
2021-06-04,1387.21,1397.04,1397.04,1367.96,19M,-0.2%,AZO
2021-06-07,1384.65,1381.38,1394.915,1373.48,21M,-2.68%,AZO
2021-06-08,1393.13,1384.35,1399.925,1375.06,17M,-3.52%,AZO
2021-06-09,1386.85,1393.19,1394.8,1381.47,13M,-1.62%,AZO
2021-06-10,1374.53,1390.24,1392.54,1371.14,20M,0.93%,AZO
2021-06-11,1394.61,1378.82,1395.66,1376.225,15M,-0.69%,AZO
2021-06-14,1385.99,1394.77,1399.06,1374.53,17M,-0.46%,AZO
2021-06-15,1403.04,1390.14,1404.22,1377.03,19M,0.23%,AZO
2021-06-16,1390.47,1398.26,1402.6,1383.97,15M,-0.92%,AZO
2021-06-17,1390.9,1397.47,1397.47,1374.13,17M,-1.35%,AZO
2021-06-18,1386.28,1376.77,1398.23,1376.77,32M,-0.45%,AZO
2021-06-21,1415.6,1400.0,1419.59,1399.61,16M,-2.2%,AZO
2021-06-22,1434.5,1418.6,1440.055,1411.4,16M,-3.6%,AZO
2021-06-23,1443.03,1436.54,1449.95,1418.26,17M,0.95%,AZO
2021-06-24,1454.55,1447.2,1459.55,1441.835,17M,0.61%,AZO
2021-06-25,1479.27,1454.87,1486.21,1454.555,43M,1.01%,AZO
2021-06-28,1496.16,1479.21,1498.44,1472.31,18M,2.53%,AZO
2021-06-29,1491.7,1500.0,1503.3,1486.97,15M,-1.61%,AZO
2021-06-30,1492.22,1496.0,1504.37,1488.04,15M,0.85%,AZO
2021-07-01,1525.73,1497.65,1528.78,1494.97,18M,1.57%,AZO
2021-07-02,1549.45,1525.81,1551.49,1525.81,14M,0.3%,AZO
2021-07-06,1542.25,1546.85,1554.9,1535.82,19M,-1.22%,AZO
2021-07-07,1549.29,1536.36,1552.6,1535.21,15M,0.88%,AZO
2021-07-08,1537.48,1534.08,1546.545,1524.445,13M,-3.2%,AZO
2021-07-09,1564.53,1556.14,1566.16,1545.3,17M,-0.23%,AZO
2021-07-12,1577.55,1563.26,1585.305,1556.6,16M,0.1%,AZO
2021-07-13,1557.36,1573.04,1579.45,1552.44,15M,-1.38%,AZO
2021-07-14,1579.97,1558.34,1582.41,1554.98,12M,-1.18%,AZO
2021-07-15,1597.08,1574.15,1599.81,1573.1345,16M,-1.32%,AZO
2021-07-16,1605.3,1600.0,1612.325,1593.49,14M,0.38%,AZO
2021-07-19,1584.57,1606.04,1612.0,1571.48,18M,1.61%,AZO
2021-07-20,1601.75,1587.76,1611.55,1587.76,16M,0.37%,AZO
2021-07-21,1591.25,1602.96,1608.9799,1579.38,14M,0.19%,AZO
2021-07-22,1593.9,1591.84,1599.9999,1580.91,14M,-1.78%,AZO
2021-07-23,1632.13,1598.0,1632.805,1591.425,11M,1.7%,AZO
2021-07-26,1622.16,1629.88,1633.8,1614.97,14M,7.8%,AZO
2021-07-27,1624.95,1615.02,1628.21,1600.85,13M,0.6%,AZO
2021-07-28,1608.6,1629.48,1631.2082,1606.97,11M,0.06%,AZO
2021-07-29,1625.91,1615.68,1633.51,1594.05,14M,1.33%,AZO
2021-07-30,1623.57,1623.87,1631.0,1614.01,13M,-1.5%,AZO
2021-08-02,1634.01,1633.44,1638.31,1609.55,15M,-0.25%,AZO
2021-08-03,1660.11,1628.42,1666.63,1628.42,13M,-0.54%,AZO
2021-08-04,1644.9,1661.89,1663.75,1634.39,13M,2.69%,AZO
2021-08-05,1639.61,1654.17,1658.025,1625.73,10M,-1.23%,AZO
2021-08-06,1629.85,1637.73,1646.68,1626.17,11M,-1.07%,AZO
2021-08-09,1616.74,1632.15,1636.6,1612.13,10M,0.37%,AZO
2021-08-10,1632.82,1618.83,1643.9759,1613.79,16M,-1.67%,AZO
2021-08-11,1637.19,1634.06,1650.04,1633.3669,10M,-1.24%,AZO
2021-08-12,1630.5,1636.23,1639.23,1619.02,13M,-0.63%,AZO
2021-08-13,1612.61,1630.11,1634.635,1609.04,11M,-0.44%,AZO
2021-08-16,1633.07,1610.0,1635.64,1607.13,14M,1.97%,AZO
2021-08-17,1616.47,1627.46,1630.0,1599.71,13M,1.41%,AZO
2021-08-18,1613.8,1614.85,1632.32,1607.39,11M,0.62%,AZO
2021-08-19,1632.64,1601.57,1641.277,1600.0001,10M,-2.16%,AZO
2021-08-20,1640.76,1637.41,1653.87,1630.99,15M,1.41%,AZO
2021-08-23,1622.98,1643.59,1656.29,1617.45,12M,-4.05%,AZO
2021-08-24,1599.98,1615.97,1624.29,1594.71,15M,4.23%,AZO
2021-08-25,1613.41,1597.42,1617.215,1588.735,12M,-1.39%,AZO
2021-08-26,1588.9,1607.94,1607.94,1586.79,15M,0.0%,AZO
2021-08-27,1548.49,1578.59,1578.59,1544.31,23M,2.86%,AZO
2021-08-30,1555.71,1555.75,1562.88,1544.01,16M,1.45%,AZO
2021-08-31,1549.15,1551.02,1559.9499,1540.41,25M,-1.43%,AZO
2021-09-01,1540.09,1553.09,1553.58,1530.02,20M,0.0%,AZO
2021-09-02,1520.65,1538.56,1545.6,1503.3,21M,0.0%,AZO
2021-09-03,1537.25,1516.38,1540.335,1508.86,14M,-1.41%,AZO
2021-09-07,1526.22,1529.99,1545.38,1522.96,13M,-1.39%,AZO
2021-09-08,1556.35,1529.19,1558.06,1521.006,15M,0.0%,AZO
2021-09-09,1551.89,1557.23,1564.7,1547.3225,11M,0.0%,AZO
2021-09-10,1550.56,1557.92,1567.37,1548.85,11M,-1.37%,AZO
2021-09-13,1553.1,1548.63,1561.2,1540.98,17M,2.82%,AZO
2021-09-14,1563.77,1563.64,1565.96,1550.605,16M,0.0%,AZO
2021-09-15,1596.72,1568.52,1597.88,1552.645,15M,-4.05%,AZO
2021-09-16,1607.42,1605.45,1616.165,1591.051,13M,4.23%,AZO
2021-09-17,1592.88,1602.66,1619.81,1592.58,26M,-1.39%,AZO
2021-09-20,1585.16,1583.62,1597.6299,1559.43,22M,1.87%,AZO
2021-09-21,1643.07,1616.0,1660.0,1605.97,28M,0.09%,AZO
2021-09-22,1683.76,1655.0,1694.27,1642.0501,23M,0.15%,AZO
2021-09-23,1687.79,1692.39,1704.02,1675.0,21M,1.15%,AZO
2021-09-24,1694.83,1660.0,1703.0,1660.0,21M,0.15%,AZO
2021-09-27,1691.33,1692.4,1702.55,1678.505,16M,-0.01%,AZO
2021-09-28,1688.57,1694.1,1701.345,1668.92,15M,0.27%,AZO
2021-09-29,1737.0,1697.6,1738.78,1688.765,22M,1.09%,AZO
