Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1
0.16665164,0.16662525,0.16678989,0.16663803,0.16661337,0.1666819,1.0,1.0,1.0,1.0,1.17781903,1.18979118,1.17559165,1.18979118,1.1936891,1.19600928,1.17234339,1.19600928,1.20343387,1.21039443,1.18923434,1.21039443,1.20909513,1.21234339,1.19935035,1.21234339,1.23109049,1.23554524,1.21716937,1.23554524
0.16665106,0.16662806,0.166792,0.16663183,0.16661423,0.16668275,1.0,1.0,1.0,1.0,1.1936891,1.19600928,1.17234339,1.19600928,1.20343387,1.21039443,1.18923434,1.21039443,1.20909513,1.21234339,1.19935035,1.21234339,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109
0.1666516,0.16662997,0.16679464,0.16662559,0.1666126,0.16668564,1.0,1.0,1.0,1.0,1.20343387,1.21039443,1.18923434,1.21039443,1.20909513,1.21234339,1.19935035,1.21234339,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529
0.16665307,0.16663145,0.16679725,0.16662198,0.16660619,0.16669004,1.0,1.0,1.0,1.0,1.20909513,1.21234339,1.19935035,1.21234339,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135
0.16665772,0.1666322,0.16679649,0.16662009,0.16659947,0.16669402,1.0,1.0,1.0,1.0,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302
0.1666605,0.16662966,0.166797,0.16662249,0.16659126,0.1666991,1.0,1.0,1.0,1.0,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654
0.1666628,0.16662693,0.16679628,0.16663197,0.16657779,0.16670427,1.0,1.0,1.0,1.0,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137
0.16666283,0.166621,0.16679263,0.16664548,0.16656342,0.16671461,1.0,1.0,1.0,1.0,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411
0.16666141,0.1666155,0.16679288,0.16665588,0.16654803,0.16672632,1.0,1.0,1.0,1.0,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601
0.1666599,0.1666145,0.16678679,0.16667126,0.166534,0.16673346,1.0,1.0,1.0,1.0,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835
0.1666651,0.16661151,0.16678897,0.16668595,0.1665171,0.1667314,1.0,1.0,1.0,1.0,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151
0.16667034,0.1666068,0.16678931,0.16670479,0.16650063,0.16672815,1.0,1.0,1.0,1.0,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406
0.16667806,0.16660638,0.16678755,0.16672048,0.16648324,0.1667243,1.0,1.0,1.0,1.0,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763
0.16668542,0.16660745,0.1667886,0.1667319,0.1664629,0.16672382,1.0,1.0,1.0,1.0,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174
0.1666895,0.16661148,0.16678694,0.16674237,0.16644856,0.16672118,1.0,1.0,1.0,1.0,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334
0.16669032,0.16661778,0.16678149,0.16675614,0.16643716,0.16671713,1.0,1.0,1.0,1.0,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865
0.16669703,0.16662464,0.16677497,0.16676527,0.16641746,0.16672054,1.0,1.0,1.0,1.0,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357
0.16670571,0.16663773,0.16676535,0.16677853,0.16638765,0.16672498,1.0,1.0,1.0,1.0,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165
0.16672024,0.16664957,0.16675435,0.16679394,0.16635105,0.1667308,1.0,1.0,1.0,1.0,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413
0.16673915,0.16666827,0.1667353,0.16680512,0.16630742,0.16674481,1.0,1.0,1.0,1.0,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032
0.16675928,0.16669415,0.1667162,0.16680758,0.16626734,0.16675548,1.0,1.0,1.0,1.0,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348
0.16677049,0.1667133,0.16669774,0.16682069,0.16623016,0.16676757,1.0,1.0,1.0,1.0,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471
0.16677998,0.16673058,0.16667005,0.16684353,0.16618894,0.16678686,1.0,1.0,1.0,1.0,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397
0.16678566,0.16674823,0.16664158,0.16686559,0.16615258,0.16680638,1.0,1.0,1.0,1.0,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536
0.16679133,0.16675319,0.16660286,0.1668955,0.16612437,0.16683276,1.0,1.0,1.0,1.0,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675
0.16680346,0.1667703,0.16655877,0.16691889,0.16608924,0.16685939,1.0,1.0,1.0,1.0,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181
0.166804,0.1667721,0.1665155,0.1669475,0.16605824,0.16690278,1.0,1.0,1.0,1.0,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042
0.16681787,0.1667674,0.16646129,0.1670018,0.16601753,0.16693412,1.0,1.0,1.0,1.0,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935
0.16681978,0.16675283,0.16642591,0.16703641,0.16600008,0.16696502,1.0,1.0,1.0,1.0,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949
0.16683418,0.16675937,0.16636471,0.16708627,0.16593857,0.1670168,1.0,1.0,1.0,1.0,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473
0.16684371,0.16678394,0.1662948,0.16711326,0.16588494,0.16707942,1.0,1.0,1.0,1.0,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749
0.16685474,0.16682276,0.16622752,0.16711873,0.16583183,0.16714439,1.0,1.0,1.0,1.0,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123
0.1668589,0.1668771,0.16614144,0.16711041,0.1657667,0.16724537,1.0,1.0,1.0,1.0,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705
0.16685015,0.16693719,0.1660676,0.16708164,0.16572714,0.16733624,1.0,1.0,1.0,1.0,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768
0.1668338,0.16700567,0.16595834,0.16707596,0.16566585,0.16746035,1.0,1.0,1.0,1.0,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167
0.1668488,0.16706328,0.16582656,0.16710046,0.16558354,0.1675774,1.0,1.0,1.0,1.0,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292
0.1668754,0.16713072,0.16574712,0.16711654,0.16555251,0.16757767,1.0,1.0,1.0,1.0,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135
0.16689749,0.16720468,0.16567588,0.16713719,0.16550969,0.16757505,1.0,1.0,1.0,1.0,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206
0.16691808,0.16730203,0.1656065,0.16713381,0.16548757,0.16755205,1.0,1.0,1.0,1.0,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645
0.16695464,0.16740958,0.16553351,0.16711664,0.16545807,0.1675275,1.0,1.0,1.0,1.0,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188
0.16700764,0.16751245,0.16542476,0.16709757,0.16540597,0.16755167,1.0,1.0,1.0,1.0,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555
0.16705185,0.16767141,0.16528231,0.16707337,0.16532901,0.16759208,1.0,1.0,1.0,1.0,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037
0.16709223,0.1678662,0.16513698,0.16701585,0.16526988,0.16761884,1.0,1.0,1.0,1.0,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193
0.16715324,0.16800833,0.16505854,0.16692439,0.16526446,0.16759102,1.0,1.0,1.0,1.0,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223
0.16714537,0.16803847,0.16504622,0.16686445,0.16527547,0.16763009,1.0,1.0,1.0,1.0,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355
0.16714633,0.1680857,0.1650357,0.1668118,0.165291,0.16762951,1.0,1.0,1.0,1.0,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724
0.1671397,0.1681313,0.16506013,0.16675395,0.16532269,0.16759227,1.0,1.0,1.0,1.0,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745
0.16710775,0.16827165,0.16497146,0.16672407,0.1652857,0.1676394,1.0,1.0,1.0,1.0,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726
0.16705853,0.16852885,0.16480587,0.16670853,0.16522312,0.16767514,1.0,1.0,1.0,1.0,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812
0.16686356,0.1683004,0.16509408,0.16666059,0.1653992,0.16768222,1.0,1.0,1.0,1.0,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566
0.1666454,0.16793631,0.16547431,0.16663185,0.16558532,0.1677268,1.0,1.0,1.0,1.0,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174
0.16647673,0.1675095,0.16590424,0.1666046,0.16573729,0.16776769,1.0,1.0,1.0,1.0,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891
0.1663624,0.16708054,0.16632566,0.16657935,0.1658305,0.16782159,1.0,1.0,1.0,1.0,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995
0.16633382,0.16682433,0.16657051,0.16653773,0.16583025,0.16790336,1.0,1.0,1.0,1.0,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336
0.16630201,0.16735688,0.16611525,0.16647854,0.16563842,0.16810891,1.0,1.0,1.0,1.0,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742
0.16622405,0.16786255,0.16563354,0.1663963,0.16554344,0.16834004,1.0,1.0,1.0,1.0,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464
0.16612855,0.16829263,0.16525266,0.16625248,0.1654722,0.16860154,1.0,1.0,1.0,1.0,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506
0.16606843,0.16855428,0.16503294,0.16609651,0.16546287,0.16878498,1.0,1.0,1.0,1.0,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984
0.16599458,0.16875003,0.16485167,0.16593914,0.16544878,0.16901575,1.0,1.0,1.0,1.0,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032
0.1659245,0.16890971,0.16469482,0.16578497,0.16544864,0.16923732,1.0,1.0,1.0,1.0,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629
0.16585879,0.16892384,0.16461603,0.16564527,0.16549188,0.16946414,1.0,1.0,1.0,1.0,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318
0.16573752,0.16911477,0.16442886,0.16548336,0.16549836,0.1697371,1.0,1.0,1.0,1.0,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956
0.16565543,0.16931339,0.16428936,0.16529675,0.16555668,0.16988838,1.0,1.0,1.0,1.0,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056
0.16559187,0.16944964,0.16424984,0.16512118,0.16557296,0.17001447,1.0,1.0,1.0,1.0,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258
0.16552496,0.16950953,0.16424261,0.1649916,0.16561264,0.17011864,1.0,1.0,1.0,1.0,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768
0.16542478,0.1695653,0.16424602,0.16488521,0.1656667,0.17021199,1.0,1.0,1.0,1.0,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169
0.16536887,0.169467,0.16429864,0.1648259,0.16561931,0.1704203,1.0,1.0,1.0,1.0,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406
0.16532235,0.16950057,0.16429238,0.16474667,0.1655335,0.17060457,1.0,1.0,1.0,1.0,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026
0.1653109,0.16950302,0.1643254,0.1646529,0.16541995,0.17078787,1.0,1.0,1.0,1.0,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406
0.16527838,0.16961987,0.16429567,0.16451676,0.16529396,0.17099532,1.0,1.0,1.0,1.0,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339
0.16520248,0.1697784,0.16422945,0.16435982,0.16521418,0.17121567,1.0,1.0,1.0,1.0,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039
0.16511159,0.16997337,0.1641214,0.16414464,0.16518945,0.17145951,1.0,1.0,1.0,1.0,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065
0.16502905,0.17024113,0.16399536,0.16392477,0.16515766,0.17165211,1.0,1.0,1.0,1.0,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631
0.16490692,0.17058544,0.16380289,0.16366743,0.16519326,0.17184404,1.0,1.0,1.0,1.0,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629
0.16482972,0.17119493,0.16353275,0.16327487,0.16522957,0.17193824,1.0,1.0,1.0,1.0,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814
0.16464326,0.17179176,0.16326988,0.16289625,0.16536172,0.17203708,1.0,1.0,1.0,1.0,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329
0.16450962,0.17226449,0.16309868,0.16264787,0.16546033,0.17201902,1.0,1.0,1.0,1.0,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842
0.16437156,0.1727671,0.16290522,0.16238558,0.16555016,0.17202039,1.0,1.0,1.0,1.0,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316
0.16405976,0.17368136,0.16248894,0.16184133,0.16564871,0.1722799,1.0,1.0,1.0,1.0,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935
