Action_Cash,Action_AAPL,Action_V,Action_SNE,Action_ADBE,Action_BABA,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1
0.16670111,0.16669819,0.16672792,0.16657135,0.16655545,0.16674599,1.0,1.0,1.0,1.0,1.20909513,1.21234339,1.19935035,1.21234339,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135
0.16668426,0.16671881,0.16673978,0.1665685,0.16655254,0.16673613,1.0,1.0,1.0,1.0,1.23109049,1.23554524,1.21716937,1.23554524,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302
0.16666612,0.166737,0.1667461,0.16656883,0.16655642,0.16672546,1.0,1.0,1.0,1.0,1.21169374,1.24863109,1.2025058,1.24863109,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654
0.16666028,0.16675037,0.16675092,0.16657114,0.1665472,0.16672009,1.0,1.0,1.0,1.0,1.19387471,1.2212529,1.19071926,1.2212529,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137
0.16665705,0.16676536,0.16675873,0.16657192,0.1665378,0.16670913,1.0,1.0,1.0,1.0,1.16148492,1.18682135,1.1561949,1.18682135,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411
0.16665646,0.16677916,0.1667674,0.1665715,0.16652672,0.16669875,1.0,1.0,1.0,1.0,1.19675174,1.20770302,1.16287703,1.20770302,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601
0.16665025,0.16678698,0.1667775,0.16657567,0.16651896,0.16669065,1.0,1.0,1.0,1.0,1.19443155,1.21178654,1.19034803,1.21178654,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835
0.16664483,0.16679466,0.16678528,0.16657908,0.16651425,0.16668192,1.0,1.0,1.0,1.0,1.1675174,1.19211137,1.16733179,1.19211137,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151
0.16664936,0.16680132,0.16679566,0.1665728,0.1665107,0.16667013,1.0,1.0,1.0,1.0,1.16018561,1.17633411,1.14487239,1.17633411,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406
0.16666049,0.16680868,0.16680732,0.1665616,0.16650239,0.16665947,1.0,1.0,1.0,1.0,1.1625058,1.17011601,1.15099768,1.17011601,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763
0.16666357,0.16682653,0.16681202,0.16654973,0.16650194,0.1666462,1.0,1.0,1.0,1.0,1.18440835,1.18440835,1.17039443,1.18440835,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174
0.1666651,0.16684604,0.16681744,0.16653705,0.16650191,0.16663246,1.0,1.0,1.0,1.0,1.17234339,1.18385151,1.16584687,1.18385151,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334
0.16667143,0.16686745,0.16682847,0.1665251,0.16649258,0.16661498,1.0,1.0,1.0,1.0,1.16807425,1.1775406,1.15842227,1.1775406,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865
0.1666747,0.16689672,0.16683438,0.16651511,0.1664841,0.16659495,1.0,1.0,1.0,1.0,1.16946636,1.18041763,1.16816705,1.18041763,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357
0.16667572,0.16691919,0.16684498,0.16650248,0.16648161,0.16657607,1.0,1.0,1.0,1.0,1.19675174,1.19675174,1.18013921,1.19675174,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165
0.16667296,0.16694723,0.16685428,0.16648448,0.16648406,0.16655698,1.0,1.0,1.0,1.0,1.19508121,1.20176334,1.18988399,1.20176334,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413
0.16666648,0.16697398,0.16686805,0.16645573,0.16649006,0.16654575,1.0,1.0,1.0,1.0,1.20825986,1.21317865,1.1912761,1.21317865,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032
0.16665572,0.16699591,0.16687362,0.1664322,0.16649494,0.16654767,1.0,1.0,1.0,1.0,1.20714617,1.21466357,1.20315545,1.21466357,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348
0.16665664,0.1670196,0.16687608,0.1664141,0.16648999,0.16654363,1.0,1.0,1.0,1.0,1.20705336,1.21559165,1.20037123,1.21559165,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471
0.16666335,0.16704623,0.16687772,0.16639498,0.1664796,0.16653813,1.0,1.0,1.0,1.0,1.21939675,1.22162413,1.20491879,1.22162413,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397
0.16667381,0.16707744,0.1668685,0.16637878,0.16646643,0.16653502,1.0,1.0,1.0,1.0,1.23006961,1.23406032,1.21948956,1.23406032,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536
0.16668628,0.16710174,0.16685477,0.16636471,0.16646297,0.16652949,1.0,1.0,1.0,1.0,1.20296984,1.23350348,1.19832947,1.23350348,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675
0.16669792,0.16712113,0.16684525,0.16635168,0.16646142,0.16652259,1.0,1.0,1.0,1.0,1.22542923,1.227471,1.20696056,1.227471,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181
0.16671364,0.16714951,0.1668302,0.1663357,0.16645841,0.16651261,1.0,1.0,1.0,1.0,1.22301624,1.22459397,1.21670534,1.22459397,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042
0.16672923,0.16717246,0.16682042,0.16632122,0.16645253,0.1665041,1.0,1.0,1.0,1.0,1.20909513,1.2199536,1.20556845,1.2199536,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935
0.1667414,0.16719371,0.16681926,0.16630751,0.16644685,0.16649126,1.0,1.0,1.0,1.0,1.21141531,1.21939675,1.20696056,1.21939675,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949
0.16675419,0.16721325,0.1668275,0.16629376,0.16643856,0.1664727,1.0,1.0,1.0,1.0,1.20612529,1.21262181,1.20018561,1.21262181,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473
0.16676113,0.16723447,0.1668291,0.16628157,0.16644071,0.16645302,1.0,1.0,1.0,1.0,1.20761021,1.21522042,1.20556845,1.21522042,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749
0.16676873,0.16724814,0.16682753,0.16627023,0.16644602,0.16643934,1.0,1.0,1.0,1.0,1.20055684,1.21187935,1.19638051,1.21187935,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123
0.16677457,0.16726443,0.16682392,0.16626061,0.16644867,0.16642787,1.0,1.0,1.0,1.0,1.19396752,1.20361949,1.1912761,1.20361949,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705
0.16678575,0.16727847,0.16681871,0.16625413,0.1664424,0.16642052,1.0,1.0,1.0,1.0,1.18607889,1.19916473,1.17707657,1.19916473,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768
0.16679598,0.16728787,0.16681959,0.16624345,0.16643742,0.16641572,1.0,1.0,1.0,1.0,1.1825522,1.18867749,1.16584687,1.18867749,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167
0.1667979,0.16730174,0.16682708,0.16623485,0.1664336,0.16640478,1.0,1.0,1.0,1.0,1.19610209,1.20037123,1.18654292,1.20037123,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292
0.16679658,0.16731322,0.16683723,0.16622885,0.16642699,0.16639715,1.0,1.0,1.0,1.0,1.19341067,1.20816705,1.19229698,1.20816705,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135
0.16680226,0.16731755,0.1668415,0.1662264,0.16642097,0.16639133,1.0,1.0,1.0,1.0,1.18023202,1.19099768,1.17967517,1.19099768,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206
0.1668077,0.16732447,0.1668386,0.1662316,0.16642164,0.16637602,1.0,1.0,1.0,1.0,1.17791183,1.18088167,1.16668213,1.18088167,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645
0.16681239,0.1673408,0.16683236,0.16623078,0.16642122,0.16636243,1.0,1.0,1.0,1.0,1.18422274,1.18654292,1.17280742,1.18654292,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188
0.16680805,0.16736595,0.1668255,0.16623019,0.16642156,0.16634865,1.0,1.0,1.0,1.0,1.18143852,1.18682135,1.1762413,1.18682135,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555
0.16681097,0.16739431,0.16681112,0.16622846,0.16641621,0.16633897,1.0,1.0,1.0,1.0,1.18682135,1.19081206,1.18069606,1.19081206,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037
0.1668163,0.16741987,0.16679153,0.16623701,0.1664055,0.16632979,1.0,1.0,1.0,1.0,1.174942,1.1862645,1.17308585,1.1862645,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193
0.16682255,0.16744985,0.16676699,0.16624665,0.16639303,0.1663209,1.0,1.0,1.0,1.0,1.18431555,1.18849188,1.17939675,1.18849188,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223
0.16682756,0.16748439,0.166741,0.16625383,0.16638462,0.16630858,1.0,1.0,1.0,1.0,1.17893271,1.18431555,1.1775406,1.18431555,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355
0.1668375,0.16751343,0.16671737,0.16626647,0.1663725,0.16629276,1.0,1.0,1.0,1.0,1.18895592,1.20464037,1.17976798,1.20464037,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724
0.16683504,0.1675369,0.16669291,0.1662789,0.16637227,0.16628395,1.0,1.0,1.0,1.0,1.18329466,1.19907193,1.18329466,1.19907193,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745
0.16683836,0.16755131,0.16667303,0.16628699,0.16637188,0.16627835,1.0,1.0,1.0,1.0,1.17633411,1.18784223,1.17410673,1.18784223,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726
0.16684286,0.16755489,0.16666,0.16630003,0.16637117,0.16627105,1.0,1.0,1.0,1.0,1.15573086,1.1737355,1.15526682,1.1737355,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812
0.16685289,0.16755894,0.16665469,0.16630141,0.16637316,0.16625889,1.0,1.0,1.0,1.0,1.16399072,1.17048724,1.1587935,1.17048724,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566
0.1668751,0.1675619,0.16665025,0.16629688,0.16636664,0.16624923,1.0,1.0,1.0,1.0,1.174942,1.17809745,1.16928074,1.17809745,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174
0.1669014,0.16754994,0.16666111,0.16629183,0.16635618,0.16623953,1.0,1.0,1.0,1.0,1.17345708,1.17577726,1.16723898,1.17577726,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891
0.16692212,0.16753508,0.16666785,0.166294,0.16634193,0.16623908,1.0,1.0,1.0,1.0,1.16937355,1.17150812,1.1587007,1.17150812,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995
0.16694006,0.16752566,0.16666698,0.16630018,0.16632694,0.16624014,1.0,1.0,1.0,1.0,1.16649652,1.17076566,1.14867749,1.17076566,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336
0.16696817,0.16752397,0.16666493,0.16629523,0.16630302,0.16624463,1.0,1.0,1.0,1.0,1.1375406,1.15675174,1.13726218,1.15675174,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742
0.16699556,0.16751802,0.16665885,0.16629311,0.16628355,0.16625096,1.0,1.0,1.0,1.0,1.11433875,1.15136891,1.10645012,1.15136891,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464
0.16703016,0.16752626,0.16664016,0.16629212,0.16625972,0.16625164,1.0,1.0,1.0,1.0,1.14412993,1.14941995,1.12491879,1.14941995,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506
0.1670601,0.16752754,0.16662663,0.16629325,0.166235,0.16625747,1.0,1.0,1.0,1.0,1.1662181,1.16705336,1.1537819,1.16705336,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984
0.16708595,0.1675264,0.1666191,0.16629073,0.1662098,0.166268,1.0,1.0,1.0,1.0,1.16575406,1.17280742,1.16046404,1.17280742,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032
0.16710603,0.16752174,0.16661334,0.16629128,0.16618264,0.16628495,1.0,1.0,1.0,1.0,1.17698376,1.1800464,1.16547564,1.1800464,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629
0.16712964,0.16752657,0.16660123,0.16629767,0.16614453,0.16630042,1.0,1.0,1.0,1.0,1.19266821,1.19322506,1.18190255,1.19322506,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318
0.16714568,0.16753426,0.16658702,0.1663042,0.16611165,0.16631724,1.0,1.0,1.0,1.0,1.20296984,1.20296984,1.19081206,1.20296984,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956
0.167148,0.1675312,0.16657403,0.16632095,0.16608888,0.16633691,1.0,1.0,1.0,1.0,1.22570766,1.23406032,1.21299304,1.23406032,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056
0.1671419,0.16751182,0.16656628,0.16633633,0.16608185,0.16636178,1.0,1.0,1.0,1.0,1.21345708,1.23359629,1.20946636,1.23359629,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258
0.16713576,0.1675102,0.16654974,0.1663486,0.16607793,0.16637771,1.0,1.0,1.0,1.0,1.16213457,1.16473318,1.13215777,1.16473318,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768
0.16714829,0.16750611,0.16654348,0.16634834,0.16605875,0.16639501,1.0,1.0,1.0,1.0,1.16157773,1.17948956,1.16064965,1.17948956,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169
0.16715814,0.16750486,0.16652542,0.16635412,0.16605118,0.16640627,1.0,1.0,1.0,1.0,1.15545244,1.16696056,1.14988399,1.16696056,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406
0.1671566,0.16750705,0.16651496,0.16635194,0.16604997,0.16641942,1.0,1.0,1.0,1.0,1.13939675,1.14719258,1.13336427,1.14719258,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026
0.16715069,0.16751608,0.1665067,0.16634436,0.1660442,0.16643795,1.0,1.0,1.0,1.0,1.145058,1.1499768,1.13735499,1.1499768,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406
0.16714644,0.16751948,0.16649504,0.16633752,0.16604517,0.16645637,1.0,1.0,1.0,1.0,1.14143852,1.14617169,1.13475638,1.14617169,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339
0.16715199,0.16754077,0.1664732,0.16633177,0.16603878,0.16646346,1.0,1.0,1.0,1.0,1.13568445,1.1375406,1.12955916,1.1375406,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039
0.16717058,0.16756539,0.16644081,0.16632979,0.1660256,0.16646774,1.0,1.0,1.0,1.0,1.12575406,1.13819026,1.12213457,1.13819026,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065
0.16718708,0.16758586,0.16641392,0.16632439,0.1660115,0.16647732,1.0,1.0,1.0,1.0,1.09921114,1.1375406,1.09067285,1.1375406,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631
0.1672095,0.16760215,0.16638263,0.16632709,0.1659925,0.1664861,1.0,1.0,1.0,1.0,1.06394432,1.09234339,1.05104408,1.09234339,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629
0.16724311,0.1676274,0.16633849,0.16633762,0.16596536,0.16648802,1.0,1.0,1.0,1.0,1.07099768,1.08993039,1.04037123,1.08993039,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814
0.1672692,0.16764492,0.16629404,0.16635443,0.16594596,0.16649139,1.0,1.0,1.0,1.0,1.06849188,1.0812065,1.05902552,1.0812065,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329
0.16729131,0.1676776,0.16624524,0.1663705,0.1659224,0.166493,1.0,1.0,1.0,1.0,1.07211137,1.07888631,1.06264501,1.07888631,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842
0.16730094,0.16771525,0.16619332,0.16638932,0.16590472,0.1664965,1.0,1.0,1.0,1.0,1.11109049,1.11359629,1.08148492,1.11359629,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316
0.16730694,0.16773763,0.16615368,0.16640726,0.16588983,0.16650464,1.0,1.0,1.0,1.0,1.05327146,1.09679814,1.05178654,1.09679814,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935
0.16731295,0.16777484,0.16610833,0.16641895,0.16588016,0.16650479,1.0,1.0,1.0,1.0,1.06951276,1.07118329,1.0174478,1.07118329,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039
0.16730927,0.16781856,0.16606478,0.16643813,0.16586751,0.16650176,1.0,1.0,1.0,1.0,1.06867749,1.08027842,1.06301624,1.08027842,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211
0.1673052,0.16785574,0.16602929,0.1664578,0.16585639,0.16649556,1.0,1.0,1.0,1.0,1.0761949,1.07944316,1.05809745,1.07944316,1.08733179,1.09187935,1.07192575,1.09187935,1.0812065,1.08993039,1.07665893,1.08993039,1.06737819,1.08139211,1.06431555,1.08139211,1.04547564,1.0612529,1.03600928,1.0612529
