Action_Cash,Action_AAPL,Action_ADBE,Action_BABA,Action_SNE,Action_V,State_Cash_close_L1,State_Cash_high_L1,State_Cash_low_L1,State_Cash_open_L1,State_AAPL_close_L1,State_AAPL_high_L1,State_AAPL_low_L1,State_AAPL_open_L1,State_ADBE_close_L1,State_ADBE_high_L1,State_ADBE_low_L1,State_ADBE_open_L1,State_BABA_close_L1,State_BABA_high_L1,State_BABA_low_L1,State_BABA_open_L1,State_SNE_close_L1,State_SNE_high_L1,State_SNE_low_L1,State_SNE_open_L1,State_V_close_L1,State_V_high_L1,State_V_low_L1,State_V_open_L1,Wealth,Return,Price_Cash,Price_AAPL,Price_ADBE,Price_BABA,Price_SNE,Price_V
0.05804323,0.27334008,0.11212492,0.18392986,0.22613326,0.1464287,1.0,1.0,1.0,1.0,1.08288724,1.0889311000000002,1.07805215,1.08418235,0.78688684,0.79980573,0.78630403,0.79834871,0.93690924,0.95308051,0.93337889,0.94043959,1.01284338,1.03674634,1.01034606,1.0235462,0.86067675,0.86490643,0.85567803,0.86311202,9091.606286658387,-0.0027332867517554193,1.000,0.999,0.998,0.995,0.996,1.006
0.08591883,0.26786129999999997,0.36750484,0.10368923,0.03753094,0.13749488,1.0,1.0,1.0,1.0,1.09307546,1.09601105,1.08780867,1.09566569,0.7862069,0.79572608,0.7839728,0.79232637,0.9390729999999999,0.94522264,0.93372053,0.94066735,1.01712451,1.03424902,1.00963254,1.01569747,0.86964881,0.87541656,0.8655473,0.87080236,9032.979774642225,-0.00646930266841577,1.000,0.997,0.997,0.978,0.988,0.998
0.3338272,0.04313858,0.27823508,0.11178945,0.05486832,0.17814131,1.0,1.0,1.0,1.0,1.09169401,1.09385253,1.08590917,1.09160767,0.78436134,0.78960661,0.78076736,0.78863526,0.93463159,0.93747865,0.93132901,0.9352010000000001,1.01284338,1.02211916,1.0099893,1.01890831,0.87464753,0.8756729,0.86670085,0.87349398,9012.559406784749,-0.0022632049248771,1.000,0.998,1.001,0.992,1.005,0.995
0.07366129,0.01545705,0.14076576,0.08219007,0.19620815,0.49171767,1.0,1.0,1.0,1.0,1.08789501,1.08988085,1.07796581,1.07874288,0.78193298,0.78863526,0.77707625,0.77727052,0.91367726,0.9281403,0.91242455,0.91743537,1.00035676,1.01212986,0.99536211,1.00249732,0.87310946,0.87310946,0.86336837,0.86580364,8816.002927310541,-0.02205050973249531,1.000,0.975,0.993,0.979,0.952,0.985
0.40647274,0.06383623,0.06050403,0.15297052,0.04394298,0.27227345,1.0,1.0,1.0,1.0,1.08521844,1.08919012,1.06864099,1.08694526,0.78280719,0.7867897,0.76677999,0.78455561,0.90673044,0.90866644,0.86789659,0.90479444,1.00499465,1.00642169,0.9882269,1.00285408,0.86862343,0.87413484,0.85273007,0.87298129,8833.29728656645,0.00195977909396848,1.000,0.980,1.006,1.014,1.021,1.005
0.09154867,0.03479119,0.09474801,0.04833976,0.30780894,0.4227634,1.0,1.0,1.0,1.0,1.05828009,1.07615265,1.05802107,1.0747712,0.77697912,0.78212725,0.77124818,0.77659058,0.88759822,0.89727821,0.86801048,0.87211024,0.95647521,0.98715662,0.95504816,0.98073493,0.85529351,0.86285568,0.85426814,0.85888234,9016.354033498632,0.020511679663822998,1.000,1.027,1.001,1.016,1.038,1.020
0.11527785,0.12814681,0.4212525,0.09024132,0.08075307,0.16432839999999999,1.0,1.0,1.0,1.0,1.03669487,1.07114488,1.0293559,1.06933172,0.78164157,0.79329772,0.78105877,0.78426421,0.90012527,0.92460995,0.90012527,0.92164901,0.97609704,1.00249732,0.97324295,0.99322155,0.85939503,0.87080236,0.85901051,0.86708536,9104.188459194324,0.009694534658581435,1.000,1.019,1.011,1.019,1.010,1.016
0.16829659,0.0541753,0.14041184,0.14311273,0.03252693,0.46147662,1.0,1.0,1.0,1.0,1.06441029,1.06933172,1.04653773,1.05284061,0.78280719,0.79164643,0.78164157,0.79164643,0.91447443,0.92472384,0.90923585,0.92392666,1.01320014,1.02497324,1.00749197,1.00891902,0.87695463,0.87849269,0.87041784,0.87131505,9119.518875950494,0.001682469992582403,1.000,1.000,1.006,0.996,0.987,1.008
0.05492871,0.42145562,0.15610555,0.10865799999999999,0.09872673,0.16012537,1.0,1.0,1.0,1.0,1.08495942,1.08573649,1.07338974,1.07951994,0.79106362,0.79320058,0.78504128,0.78766391,0.93224006,0.93611206,0.91902972,0.92153513,1.02283268,1.04031395,1.01605423,1.02568676,0.89105358,0.89207895,0.88220969,0.88502948,9119.558261292641,4.318786729030018e-06,1.000,1.010,1.003,0.991,0.987,0.999
0.02625848,0.11762527,0.16608386,0.23253365,0.3913197,0.06617903,1.0,1.0,1.0,1.0,1.08452772,1.09108962,1.07960629,1.08824037,0.79543468,0.79990287,0.78912093,0.79329772,0.9281403,0.93406218,0.92392666,0.92905136,1.00963254,1.01391366,1.00856225,1.01212986,0.89848757,0.90105101,0.89041271,0.89682133,9155.873452784495,0.003974214109739349,1.000,1.013,1.005,1.010,1.002,1.008
0.45326350000000004,0.08497707,0.07677932,0.043017599999999996,0.2318962,0.11006635,1.0,1.0,1.0,1.0,1.09497496,1.09782421,1.08426869,1.08547747,0.79766877,0.79961146,0.79368626,0.79844585,0.91937137,0.9281403,0.91344949,0.92130737,0.99607563,1.00499465,0.99464859,1.00249732,0.89746219,0.90079467,0.8932325000000001,0.89887208,9171.240557331324,0.0016769806898901227,1.000,1.009,0.995,1.022,1.005,1.004
0.20069195,0.14610338,0.1404965,0.10206404,0.14828238,0.26236170000000003,1.0,1.0,1.0,1.0,1.10956657,1.11008461,1.09955103,1.10291832,0.80155415,0.80301117,0.79844585,0.8028168999999999,0.92848195,0.93383442,0.92130737,0.9268876,0.9982162,1.00891902,0.99785944,1.00535141,0.90451166,0.90476801,0.89682133,0.90271725,9240.332743619338,0.0075053347683946186,1.000,1.019,1.000,0.992,1.000,1.026
0.11041671,0.18703523,0.25908417,0.05680137,0.28149012,0.10517238,1.0,1.0,1.0,1.0,1.11915041,1.11915041,1.10783975,1.114488,0.7974745,0.80359398,0.79145216,0.79815444,0.9493224,0.9531944,0.92905136,0.93372053,1.00321085,1.01534071,1.00249732,1.01534071,0.908485,0.90951038,0.90079467,0.90233274,9206.905351968415,-0.0036241119743244898,1.000,0.990,0.989,0.998,1.012,0.991
0.13114095,0.09697288,0.09598158,0.11094616,0.03788842,0.52707005,1.0,1.0,1.0,1.0,1.14030392,1.1480746000000002,1.12847522,1.13080642,0.79737737,0.79834871,0.79116076,0.79650316,0.94146453,0.95296663,0.93440383,0.95160005,1.00285408,1.00677845,0.99785944,1.00535141,0.93181236,0.93565752,0.91297103,0.91374007,9157.413190737763,-0.005390048200109068,1.000,0.958,0.994,1.020,0.998,0.999
0.13149077,0.04729962,0.08817859,0.43152127,0.05239564,0.2491141,1.0,1.0,1.0,1.0,1.12890692,1.14764289,1.12519427,1.14703851,0.78863526,0.7974745,0.78688684,0.79456047,0.93998406,0.9480697,0.93633982,0.94647534,1.01498395,1.02461648,1.0135569,1.01748127,0.92309664,0.93411946,0.91976416,0.93360677,9135.128212357067,-0.0024365110253786464,1.000,1.000,0.999,0.997,1.029,0.997
0.03180245,0.06513649,0.27636227,0.22281072,0.29306382,0.11082423,1.0,1.0,1.0,1.0,1.08116042,1.08357797,1.05327232,1.05327232,0.78416707,0.79407479,0.7833899999999999,0.79048082,0.9583190999999999,0.96515203,0.93383442,0.93565653,1.01248662,1.01855155,1.01034606,1.01498395,0.92245578,0.92476288,0.91796975,0.92207126,9153.085972773033,0.0019638621907786856,1.000,0.995,1.004,0.990,1.002,1.043
0.14646564,0.13874206,0.27859086,0.16372581,0.1360671,0.13640851,1.0,1.0,1.0,1.0,1.08064238,1.09730616,1.07977897,1.08962183,0.78329286,0.79067508,0.78173871,0.78484701,0.95524428,0.96765744,0.9480697,0.96412709,1.04174099,1.05244381,1.03995719,1.0488761999999998,0.91963599,0.9260446,0.91258652,0.92540374,9033.590131585877,-0.013141220546068286,1.000,0.986,0.987,0.980,0.987,0.987
0.14778598,0.05295625,0.49799466,0.04170017,0.07926257,0.18030041,1.0,1.0,1.0,1.0,1.07494388,1.08565015,1.06976343,1.08202383,0.78659543,0.79028655,0.78232152,0.7867897,0.9454504000000001,0.97232661,0.94123676,0.96993509,1.04423832,1.05957902,1.03924367,1.05422761,0.95872853,0.98590105,0.95360164,0.98410664,9085.629895709191,0.005744166375202476,1.000,1.005,1.008,0.990,1.012,1.012
0.12736186,0.4102371,0.22125733,0.09407946,0.028954400000000005,0.11810984,1.0,1.0,1.0,1.0,1.06000691,1.06725954,1.05439475,1.06276982,0.77639631,0.78387567,0.77445362,0.78222438,0.92700148,0.93041795,0.90741373,0.92073796,1.03032465,1.0371031,1.02033535,1.03496254,0.94668034,0.95757498,0.94309151,0.95206357,9065.077987445069,-0.002264585731811283,1.000,0.997,0.996,0.996,1.010,1.017
0.11166547,0.03127164,0.13638632,0.2560157,0.29599476,0.16866614,1.0,1.0,1.0,1.0,1.0652736999999999,1.06984977,1.05810741,1.0652736999999999,0.78280719,0.7833899999999999,0.76862555,0.77775619,0.91743537,0.92016855,0.9025168,0.91868808,1.04316803,1.04352479,1.02497324,1.0353193,0.9579595,0.96359908,0.94655217,0.95231992,9018.908732344766,-0.005106103662559238,1.000,0.995,1.013,0.996,0.986,1.005
0.19493721,0.10561975,0.46506736,0.05313149,0.03034229,0.15090193,1.0,1.0,1.0,1.0,1.06190641,1.06630979,1.05568986,1.06328786,0.77950461,0.78232152,0.77280233,0.77775619,0.9140189000000001,0.92665983,0.91117185,0.92221843,1.05387085,1.05636818,1.04602212,1.04637888,0.97423738,0.97962061,0.95706229,0.96065112,8991.137461399721,-0.0030839779817497825,1.000,0.991,1.009,0.980,0.974,0.986
0.04006597,0.10125437,0.14839476,0.03723702,0.18956499,0.48348287,1.0,1.0,1.0,1.0,1.05655327,1.05828009,1.05085477,1.05612157,0.78960661,0.79456047,0.76930549,0.77610491,0.91060244,0.91834643,0.90479444,0.91231067,1.03888691,1.06992508,1.03317874,1.06778452,0.97897975,0.98385029,0.96436811,0.97269931,8929.279244457291,-0.006903685739266846,1.000,0.976,0.993,0.996,0.979,1.006
0.02867281,0.16023028,0.24714124,0.13166668,0.33451208,0.09777691,1.0,1.0,1.0,1.0,1.0473148,1.05888448,1.0439475,1.05853911,0.79640602,0.80446819,0.79038368,0.79456047,0.89215351,0.91003303,0.89055916,0.90934973,1.01141634,1.02033535,1.00963254,1.01748127,0.96564983,0.98064599,0.96539349,0.97987695,8848.258920549979,-0.009114972399845449,1.000,0.968,1.008,1.011,0.986,0.993
0.07880322,0.18939628,0.15045087,0.10809126,0.2164687,0.2567897,1.0,1.0,1.0,1.0,1.02262131,1.05828009,1.01467795,1.04904162,0.79067508,0.79902865,0.78387567,0.79825158,0.88816763,0.89397563,0.8781459999999999,0.89055916,0.99036746,0.9982162,0.98358901,0.99571887,0.97116124,0.97462189,0.96142015,0.96885414,8856.542031233428,0.0009356909812587199,1.000,1.007,1.016,1.012,0.991,0.996
0.01471307,0.11333163,0.28429145,0.02943678,0.39729336,0.16093366,1.0,1.0,1.0,1.0,0.98981178,1.01623208,0.9778104,1.01381454,0.79708596,0.79825158,0.78844099,0.79096649,0.89818927,0.90365562,0.88600387,0.88907869,0.97609704,0.98251873,0.97003211,0.98109169,0.96475263,0.97513458,0.96167649,0.96808511,8704.945353876128,-0.017265102860969786,1.000,0.998,0.986,0.989,0.980,0.981
0.28217345,0.34812236,0.15466277,0.02455762,0.04769066,0.14279307,1.0,1.0,1.0,1.0,0.99637368,1.01398722,0.96788119,0.97522017,0.80990772,0.81709568,0.79815444,0.80407965,0.90900809,0.91584102,0.90513609,0.90638879,0.96717802,0.97288619,0.96325366,0.96717802,0.96103563,0.97628813,0.9602666,0.97475006,8721.582242223478,0.0019093756125598035,1.000,1.003,1.006,0.998,1.010,1.009
0.04273945,0.03788966,0.37681177,0.22022429,0.26505196,0.05728288,1.0,1.0,1.0,1.0,0.99404248,1.00587118,0.98523571,1.00129511,0.79834871,0.81233609,0.7971831,0.81078193,0.89921421,0.91959913,0.89556998,0.90934973,0.94755619,0.95825901,0.94363182,0.95576168,0.94309151,0.96667521,0.942707,0.96513714,8817.026114887845,0.010883966722447841,1.000,1.036,1.011,1.021,1.012,1.002
0.19752339,0.20982647,0.15288915,0.12319621,0.14330426,0.17326055,1.0,1.0,1.0,1.0,0.99740977,1.00371266,0.9886030000000001,0.98929373,0.80320544,0.80543953,0.79145216,0.79524041,0.89761986,0.91333561,0.89579775,0.90707209,0.95718873,0.95754549,0.94719943,0.95148056,0.95116637,0.95244809,0.93975904,0.94437324,8655.497420500053,-0.01848997896357533,1.000,0.948,1.003,0.961,1.007,0.986
0.10748085,0.1704381,0.45126393,0.03620785,0.11809909,0.11651017,1.0,1.0,1.0,1.0,1.03367294,1.03600414,1.0061301999999999,1.0061301999999999,0.81223895,0.81515299,0.80806217,0.81000486,0.91641043,0.92233231,0.90536385,0.90946361,0.96860507,0.96931859,0.95861577,0.95861577,0.9533453000000002,0.96359908,0.94655217,0.95988208,8626.258000370286,-0.0033838516190120983,1.000,1.015,0.999,0.949,0.977,1.002
0.06541014,0.0803756,0.09499507,0.02713624,0.6655582,0.06652472,1.0,1.0,1.0,1.0,0.97988258,1.02037645,0.97850112,1.01718183,0.81495872,0.82428363,0.80670228,0.81651287,0.88076529,0.91105797,0.8672133,0.90513609,0.97574028,0.98501605,0.97145915,0.97752408,0.94027173,0.9519354,0.93847731,0.94603948,8670.051890123665,0.005063968397575046,1.000,0.999,1.006,1.024,1.009,1.005
0.09970479,0.10512094,0.16327879,0.4491057,0.11044888,0.07234095,1.0,1.0,1.0,1.0,0.99499223,0.99654637,0.9465549999999999,0.97159385,0.81418164,0.81728995,0.79728023,0.80777076,0.83566792,0.84102038,0.80890559,0.8235964,0.95326436,0.95825901,0.93649661,0.95825901,0.94257883,0.94629582,0.92783902,0.93399128,8673.242694475797,0.00036795827604377,1.000,1.007,1.021,0.995,1.006,1.004
0.34602990000000006,0.14046213,0.20668649999999997,0.13544163,0.10695278,0.06442707,1.0,1.0,1.0,1.0,0.99421516,1.00500777,0.98894837,1.0018995000000002,0.81894123,0.82399223,0.80621661,0.81418164,0.85536955,0.87381847,0.83885662,0.84272862,0.96218337,0.96682126,0.95968605,0.9628969000000001,0.94757754,0.95385799,0.94052807,0.94116893,8688.91657694825,0.001805522744651472,1.000,1.010,1.008,1.006,0.989,1.003
0.03705405,0.08456478,0.45426068,0.1705739,0.09346428,0.16008233,1.0,1.0,1.0,1.0,1.00120877,1.0042307,0.9843723,0.98704887,0.83652258,0.83904808,0.81554153,0.81554153,0.85138367,0.85969707,0.8479671999999999,0.84876438,0.96753478,0.96896183,0.96039957,0.96575098,0.95129454,0.95360164,0.94142528,0.94655217,8636.996609991611,-0.005993349015560855,1.000,0.994,0.996,0.983,1.001,1.001
0.15414684,0.17652915,0.21041706,0.14882003,0.04520678,0.26488012,1.0,1.0,1.0,1.0,1.01156968,1.01580038,0.99723709,1.0018995000000002,0.84283633,0.84293346,0.82467217,0.83535697,0.85628061,0.85685002,0.84455073,0.85240861,0.95718873,0.96039957,0.94862647,0.95183732,0.95372981,0.95411433,0.94206614,0.94847475,8567.169779331995,-0.008117477186225108,1.000,0.987,0.989,0.990,0.991,0.999
0.03691941,0.02621221,0.20719032,0.02527595,0.03655665,0.6678454,1.0,1.0,1.0,1.0,1.00587118,1.01398722,1.00164048,1.00526679,0.83972802,0.84749879,0.83564837,0.84487615,0.84136203,0.85559731,0.8396538,0.84329803,0.95861577,0.96432394,0.95683197,0.95932929,0.95449885,0.95783133,0.94860292,0.95180723,8433.877058464628,-0.01568085229070472,1.000,0.979,0.967,0.962,0.958,0.994
0.46233693,0.12302421,0.04921307,0.05197925,0.07412016,0.23932640000000002,1.0,1.0,1.0,1.0,0.99300639,1.00604386,0.99015714,1.00241754,0.83030597,0.83992229,0.82768334,0.83652258,0.83270698,0.8377178,0.82917663,0.83304863,0.95005351,0.9546914000000001,0.9429183000000001,0.95433464,0.95360164,0.96077929,0.94424507,0.9510382,8221.832832261282,-0.02546342181475447,1.000,0.939,0.954,0.970,0.960,0.963
0.14760588,0.18249227,0.11992849,0.04544505,0.10643342,0.39809486,1.0,1.0,1.0,1.0,0.97262994,0.98730789,0.96382317,0.98497669,0.80320544,0.82467217,0.80320544,0.82234094,0.80081995,0.82883498,0.79751737,0.8197244,0.91045309,0.92686407,0.90724224,0.92436675,0.94783389,0.95526788,0.93322225,0.94283517,7932.20281266843,-0.035862377257982095,1.000,0.975,0.942,0.965,0.949,0.960
0.02283828,0.1836632,0.12634914,0.35204628,0.06813229999999999,0.24697086,1.0,1.0,1.0,1.0,0.91314108,0.96615438,0.91210499,0.95346227,0.76610005,0.79805731,0.76610005,0.79592035,0.77644915,0.80469195,0.77644915,0.78943173,0.87442026,0.90260435,0.8740635,0.89475562,0.91245834,0.9436041999999999,0.90951038,0.92924891,8024.97711365591,0.011628037881090935,1.000,1.006,1.004,1.042,1.023,0.980
0.16075492,0.36226296,0.09451053,0.12334516,0.05787112,0.20125539999999997,1.0,1.0,1.0,1.0,0.89034709,0.93938871,0.79433604,0.81911587,0.72141816,0.75590092,0.69286061,0.72850898,0.74934518,0.76847739,0.66051703,0.66233914,0.82946843,0.85265787,0.76739208,0.80128434,0.87618559,0.9107921,0.76903358,0.82235324,8325.427164035502,0.036755528414269316,1.000,1.057,1.037,1.001,1.053,1.056
0.18330555,0.19855611,0.15248653,0.16382134,0.08474860000000001,0.21708186,1.0,1.0,1.0,1.0,0.89570022,0.95933345,0.89362804,0.95933345,0.7243321999999999,0.76085478,0.72336085,0.74813016,0.78089056,0.80093383,0.76859128,0.78396538,0.8487334999999999,0.8858366,0.84837674,0.88547984,0.85836965,0.92027685,0.85362728,0.91886696,8503.738212396795,0.02119151096546968,1.000,1.029,1.020,1.032,1.033,1.024
0.15551206,0.09947798,0.29125074,0.21870121,0.17972456,0.05533342,1.0,1.0,1.0,1.0,0.94707304,0.94879986,0.90701088,0.92453808,0.75114133,0.7538611,0.72423507,0.73958232,0.7819155,0.7909122,0.74877577,0.78521808,0.89332858,0.8940421000000001,0.86193364,0.88762041,0.90604973,0.9098949000000001,0.87028967,0.88913099,8490.981963538048,-0.0015012016817363525,1.000,1.003,1.006,0.989,1.000,1.001
0.21654615,0.16164447,0.15866223,0.06751148,0.16124402,0.23439163,1.0,1.0,1.0,1.0,0.97496115,0.97772405,0.94992229,0.96900363,0.76648859,0.77008256,0.75172414,0.76163186,0.80674183,0.815283,0.79740348,0.80674183,0.92258295,0.92579379,0.91045309,0.91080985,0.92796719,0.92912074,0.90745963,0.92207126,8390.001833866942,-0.011963915772336723,1.000,0.995,0.990,0.944,0.997,0.984
0.07824981,0.22576791,0.06355049,0.37677059999999996,0.07907163,0.17658956,1.0,1.0,1.0,1.0,0.97815576,0.97832844,0.96304611,0.96848558,0.77124818,0.77173385,0.75522098,0.76172899,0.7979729,0.80286983,0.78635691,0.79353149,0.92293971,0.92971816,0.91687478,0.92864788,0.92873622,0.93142784,0.91771341,0.92412202,8141.537261832953,-0.03006172406776165,1.000,0.955,0.967,0.980,0.965,0.967
0.14205246,0.14843966,0.2085719,0.12118921,0.29645038,0.08329642,1.0,1.0,1.0,1.0,0.97357969,0.98886203,0.96701779,0.96727681,0.76318601,0.77416221,0.76056338,0.77105391,0.75298941,0.78920396,0.75185059,0.78783738,0.91972886,0.92864788,0.91723154,0.9211559000000001,0.91386824,0.92386568,0.90771597,0.92168675,8279.632565051166,0.0168195762219318,1.000,1.043,1.017,1.011,1.024,1.010
0.03756141,0.02880492,0.05667354,0.09575073,0.6227676999999999,0.15844172,1.0,1.0,1.0,1.0,0.93006389,0.9659816999999999,0.92695562,0.95104472,0.7381253000000001,0.75590092,0.73462846,0.74861583,0.7382986,0.76118893,0.72941578,0.7331739,0.88762041,0.90153407,0.88298252,0.89653942,0.88387593,0.90220456,0.87798001,0.88964368,8263.111657843761,-0.0019973605923235124,1.000,0.982,1.014,1.014,0.994,1.011
0.11079369,0.09342039,0.2824804,0.24429224,0.07512593,0.19388737,1.0,1.0,1.0,1.0,0.96995338,0.96995338,0.94223796,0.95173545,0.75036425,0.75114133,0.73375425,0.74793589,0.74638424,0.75162282,0.73989295,0.74809247,0.90866928,0.90866928,0.88904745,0.90082055,0.8923353,0.89656498,0.88054345,0.89643681,8067.089794355068,-0.024008433654096443,1.000,0.990,0.982,0.961,0.970,0.982
0.13272883,0.26049754,0.24622075,0.0373225,0.12508407,0.19814622,1.0,1.0,1.0,1.0,0.95294422,0.97375237,0.95009497,0.97124849,0.76075765,0.7727052,0.75143273,0.75376396,0.75697529,0.76175834,0.74490377,0.74957294,0.90331787,0.9175883,0.89903675,0.9158045,0.90233274,0.91104845,0.89707767,0.9029735999999999,8222.271494395773,0.019053711447097204,1.000,1.028,1.038,0.953,1.014,1.020
0.04884678,0.15488873,0.6250795,0.03226999,0.04127323,0.09764177,1.0,1.0,1.0,1.0,0.94344673,0.95363495,0.93688482,0.9408565000000001,0.74686741,0.76027198,0.74201068,0.74783876,0.72782143,0.74672589,0.72133014,0.74490377,0.87620407,0.88476632,0.87263646,0.87763111,0.88643937,0.89605229,0.87977442,0.88810561,8108.139862602558,-0.013978030019686456,1.000,0.981,0.984,1.051,1.006,0.987
0.09398081,0.09521754,0.21658386,0.14068934,0.21013805,0.24339043,1.0,1.0,1.0,1.0,0.96969435,0.97185288,0.95251252,0.96399586,0.77493929,0.77620204,0.75891209,0.76386595,0.69365676,0.76084728,0.68614053,0.74911741,0.88833393,0.89083125,0.87656083,0.87656083,0.90399897,0.91015124,0.89143809,0.90681876,8184.184482096211,0.009335091803918436,1.000,1.022,1.002,0.997,1.035,1.009
0.3791934,0.06466583,0.06622553,0.20228602,0.12803893,0.15959027,1.0,1.0,1.0,1.0,0.95104472,0.98445864,0.94776377,0.98221378,0.76270034,0.79174356,0.75988344,0.78474988,0.7293019000000001,0.73647648,0.71210568,0.71438333,0.8940421000000001,0.91723154,0.89190153,0.91330717,0.89207895,0.91489362,0.88990003,0.90681876,8226.961797191936,0.005213214390971253,1.000,1.015,1.006,1.013,1.009,1.008
0.11044147,0.07584602,0.19018498,0.12140021,0.21545738,0.28666997,1.0,1.0,1.0,1.0,0.97193922,0.97806942,0.9488861999999999,0.95208082,0.76444876,0.76707139,0.75774648,0.76376882,0.72691037,0.73169343,0.72133014,0.72338003,0.92508027,0.93078844,0.91152337,0.91865858,0.90015381,0.90553704,0.89028454,0.89079723,8139.747421136319,-0.01065763439825012,1.000,1.010,0.991,0.969,0.992,0.989
0.1564522,0.16258894,0.09497865,0.42664036,0.01003349,0.14930636,1.0,1.0,1.0,1.0,0.98609912,0.98609912,0.96494561,0.96520463,0.76920835,0.76959689,0.75706654,0.76192326,0.73602095,0.73784307,0.71404168,0.72167179,0.93328577,0.93435605,0.92293971,0.92793436,0.90694694,0.9075878000000001,0.89028454,0.89541143,8277.559046345126,0.016788973580118806,1.000,1.008,1.014,1.036,0.995,1.007
0.03580116,0.27151966,0.30780405,0.04705396,0.08996224,0.2478589,1.0,1.0,1.0,1.0,0.99559662,1.00923847,0.99171128,1.00656191,0.76211753,0.77134531,0.76036911,0.77076251,0.71290286,0.72041909,0.70014805,0.71233345,0.92615055,0.92650731,0.91972886,0.92615055,0.89733402,0.90745963,0.89220713,0.90643425,8330.812404299611,0.006412855181500426,1.000,1.001,1.013,1.037,1.012,1.007
0.04778682,0.37633437,0.16674905,0.10727174,0.09605703,0.20580105,1.0,1.0,1.0,1.0,1.00397168,1.0061301999999999,0.98791228,1.00094975,0.77251093,0.77814473,0.76056338,0.76357455,0.73852636,0.74433436,0.6959344,0.6998064,0.92186943,0.92436675,0.9058152,0.91223689,0.90374263,0.90681876,0.8909254000000001,0.90335811,8244.103372648113,-0.010462776863291395,1.000,0.979,0.997,0.982,1.011,1.000
0.10042302,0.40723637,0.15025896,0.15364458,0.11822506,0.07021203,1.0,1.0,1.0,1.0,1.00509411,1.00621654,0.99671905,1.00371266,0.78222438,0.78358426,0.7704711,0.77231666,0.76563034,0.77531033,0.74319554,0.74718141,0.93257224,0.93899394,0.92293971,0.92579379,0.9098949000000001,0.91143297,0.89784671,0.9029735999999999,8188.007580774496,-0.006827608448727559,1.000,0.996,1.012,0.996,0.962,0.984
0.08398589,0.24329285,0.11518301,0.18801723,0.08129317,0.28822783,1.0,1.0,1.0,1.0,0.98359523,1.00578484,0.98186842,0.99861855,0.78008742,0.79533754,0.77416221,0.7814473000000001,0.75162282,0.75902517,0.74706753,0.75629199,0.94256154,0.95825901,0.94149126,0.94719943,0.90951038,0.92694181,0.90361446,0.91386824,8224.357389995133,0.0044295710850479455,1.000,1.016,1.025,0.972,1.002,1.014
0.11887328,0.14528853,0.11967947,0.07764721,0.43532446,0.10318702,1.0,1.0,1.0,1.0,0.97953721,0.98687619,0.96589535,0.96883094,0.78921807,0.82515784,0.7592035,0.76289461,0.74877577,0.74877577,0.72896026,0.74478989,0.90652872,0.92436675,0.90296111,0.91901534,0.89451423,0.9075878000000001,0.89348885,0.89489874,8117.798962105026,-0.013041111074253759,1.000,0.984,1.016,0.969,0.983,0.993
0.04699083,0.04408355,0.29006526,0.0299626,0.08233818,0.50655955,1.0,1.0,1.0,1.0,0.99473321,0.99611466,0.98135037,0.98143671,0.80932492,0.81291889,0.79086935,0.79086935,0.72770755,0.75617811,0.71700262,0.74456212,0.90831252,0.91901534,0.90438816,0.91223689,0.90720328,0.91412458,0.90002563,0.90515252,8154.578483393871,0.004520492969638852,1.000,1.008,1.010,0.969,0.998,1.010
0.30179320000000004,0.18636398,0.12589543,0.09920701,0.19113934,0.09560110000000001,1.0,1.0,1.0,1.0,0.97910551,0.9858401,0.97150751,0.97893283,0.82234094,0.82399223,0.79426906,0.79630889,0.7049310999999999,0.72053297,0.70128687,0.71677485,0.89261506,0.89725294,0.88333928,0.8940421000000001,0.90041015,0.90220456,0.88836196,0.89720584,8119.982100854426,-0.0042515967757452075,1.000,1.006,0.981,0.999,1.002,0.990
0.07992126,0.12628430000000002,0.17017452,0.16349116,0.18866561,0.27146307,1.0,1.0,1.0,1.0,0.98704887,0.9905025,0.9782421,0.98109135,0.83050024,0.8351627,0.81641574,0.82486644,0.68329347,0.70948639,0.67964924,0.70561439,0.89118801,0.89618266,0.8822690000000001,0.89261506,0.90938221,0.91181748,0.89592412,0.8992565999999999,8116.155331386189,-0.00047138915337086414,1.000,0.997,0.991,0.989,1.013,1.006
0.05714851,0.10950195,0.18615276,0.44340757,0.06368622,0.14010298,1.0,1.0,1.0,1.0,0.99292005,0.99723709,0.9702124,0.9778104,0.81505585,0.82923749,0.80971345,0.82632346,0.68238242,0.68716547,0.66290855,0.6766883,0.89261506,0.8940421000000001,0.87442026,0.89332858,0.90028198,0.9052806999999999,0.89259164,0.90169187,7844.751813678394,-0.0340118112473513,1.000,0.980,0.969,0.969,0.949,0.951
0.11020902,0.02259026,0.21063212,0.12009913,0.42779714,0.10867237,1.0,1.0,1.0,1.0,0.99041616,1.00751166,0.98445864,1.00535313,0.80747936,0.82292375,0.80213696,0.82282661,0.67463842,0.69285958,0.67099419,0.69046806,0.90403139,0.92151267,0.8976097,0.91794506,0.90604973,0.915919,0.89989746,0.91245834,7771.229729434017,-0.009416331248977144,1.000,0.970,0.991,1.007,0.982,1.020
