,0,1,2,3
25,10637.365560326149,-0.0011533566636943715,"0.26,0.13,0.21,0.11,0.12,0.18","1.000,0.994,0.995,0.991,1.026,0.998"
26,10643.177679834203,0.0005462379025741235,"0.29,0.12,0.16,0.22,0.16,0.05","1.000,0.974,1.005,1.018,0.998,1.002"
27,10723.162539823792,0.007487031733138918,"0.07,0.24,0.08,0.11,0.36,0.13","1.000,1.013,1.011,0.990,1.016,1.003"
28,10707.312737696511,-0.0014791837149625668,"0.18,0.05,0.35,0.07,0.23,0.13","1.000,0.985,1.002,0.997,1.007,0.991"
29,10683.599597324728,-0.0022171237686507625,"0.07,0.13,0.20,0.09,0.46,0.05","1.000,1.005,1.009,0.987,0.993,1.026"
30,10581.90334340204,-0.009564507311932702,"0.11,0.13,0.41,0.05,0.23,0.07","1.000,1.002,0.990,0.971,0.990,0.989"
31,10592.56340637512,0.0010068790869356807,"0.14,0.14,0.29,0.18,0.09,0.15","1.000,0.994,0.983,1.048,1.002,0.994"
32,10631.367327287766,0.0036566237080697494,"0.08,0.16,0.45,0.08,0.14,0.08","1.000,0.983,1.013,1.007,1.006,1.001"
33,10522.478418056393,-0.010295042545243447,"0.10,0.42,0.06,0.16,0.08,0.18","1.000,1.002,0.986,0.980,0.980,0.982"
34,10464.524884601511,-0.005522816185316938,"0.02,0.13,0.17,0.23,0.22,0.23","1.000,1.004,1.005,0.978,0.991,1.008"
35,10327.607786697321,-0.013170277350223563,"0.04,0.04,0.20,0.37,0.12,0.23","1.000,0.979,0.975,1.005,0.974,0.977"
36,10269.739151671905,-0.005619052537136396,"0.03,0.14,0.61,0.10,0.07,0.05","1.000,0.982,1.000,0.988,1.010,0.998"
37,10342.159983127214,0.007027118558609885,"0.29,0.02,0.10,0.14,0.09,0.36","1.000,1.018,1.018,0.999,1.011,1.018"
38,10271.749048252097,-0.006831427129922303,"0.06,0.37,0.38,0.05,0.08,0.06","1.000,0.993,1.003,0.999,0.979,0.983"
39,10261.94968523741,-0.0009544664978107575,"0.67,0.07,0.07,0.03,0.09,0.07","1.000,1.011,1.009,1.026,0.972,1.015"
40,10339.295844971679,0.007508917171370078,"0.17,0.10,0.28,0.23,0.09,0.13","1.000,1.017,1.017,1.006,1.036,0.983"
41,10348.556885501246,0.0008953119754715762,"0.30,0.12,0.22,0.07,0.11,0.18","1.000,1.011,0.965,1.001,1.051,1.012"
42,10362.991899478997,0.0013939098871707425,"0.15,0.02,0.21,0.24,0.11,0.26","1.000,0.992,1.003,1.014,0.991,0.998"
43,10317.391051337698,-0.004410065534673771,"0.09,0.29,0.37,0.12,0.05,0.09","1.000,0.987,1.003,0.994,1.002,1.009"
44,10232.517891434429,-0.008260245115964805,"0.28,0.02,0.43,0.04,0.11,0.13","1.000,1.010,0.987,0.989,0.995,0.995"
45,10151.523393505331,-0.007946895618122143,"0.09,0.26,0.06,0.29,0.21,0.09","1.000,0.996,0.988,0.993,0.992,1.000"
46,9916.947672467373,-0.02337860261434591,"0.03,0.42,0.06,0.17,0.26,0.07","1.000,0.974,0.969,1.001,0.968,0.980"
47,9890.457817848564,-0.002674744092525581,"0.08,0.10,0.39,0.16,0.09,0.19","1.000,1.007,0.998,1.005,0.994,0.998"
48,9860.692109762816,-0.0030140757099303976,"0.15,0.39,0.09,0.08,0.15,0.12","1.000,0.992,1.005,1.005,1.009,0.999"
49,9864.268626400679,0.00036263866122686263,"0.25,0.07,0.20,0.18,0.06,0.25","1.000,1.025,1.004,0.992,1.012,1.002"
50,9826.587614599008,-0.0038272645268732424,"0.09,0.01,0.21,0.04,0.07,0.57","1.000,0.985,1.005,0.992,0.989,0.996"
51,9826.631535520388,4.469590558595239e-06,"0.03,0.17,0.09,0.08,0.16,0.47","1.000,0.999,1.015,0.989,1.018,0.996"
52,9879.905045597332,0.0054066973801847945,"0.17,0.16,0.40,0.09,0.13,0.05","1.000,1.009,1.008,0.999,1.022,1.002"
53,9964.482409680935,0.008524110546901517,"0.13,0.06,0.47,0.13,0.10,0.10","1.000,1.016,1.007,0.994,1.054,0.999"
54,9922.449830452153,-0.004227161968561127,"0.04,0.10,0.53,0.12,0.05,0.16","1.000,0.989,0.992,1.005,0.987,1.009"
55,9969.90001522202,0.004770705837539633,"0.25,0.22,0.10,0.03,0.34,0.05","1.000,0.997,0.997,1.039,1.019,1.011"
56,10019.379555273486,0.004950617748196679,"0.34,0.09,0.09,0.11,0.26,0.12","1.000,1.008,1.012,1.009,1.013,0.999"
57,10032.550335578657,0.001313667289977051,"0.10,0.16,0.26,0.20,0.22,0.07","1.000,1.004,1.003,0.982,1.022,0.998"
58,9978.204715582864,-0.005431654474749168,"0.18,0.21,0.19,0.08,0.23,0.12","1.000,0.998,0.993,0.996,0.994,0.989"
59,10017.211455415789,0.0039015731385901482,"0.05,0.09,0.18,0.19,0.18,0.31","1.000,0.996,0.999,1.009,1.025,0.999"
60,10083.868597744588,0.006632219411688026,"0.08,0.13,0.15,0.12,0.37,0.15","1.000,1.004,1.001,0.996,1.020,1.002"
61,9994.62756234172,-0.00888927361259807,"0.23,0.13,0.37,0.08,0.09,0.10","1.000,0.995,0.988,0.993,0.979,1.000"
62,9793.824887802666,-0.020295631279012488,"0.21,0.19,0.12,0.30,0.14,0.05","1.000,0.989,0.973,0.974,0.966,0.983"
63,9843.579815557076,0.005067373716064428,"0.47,0.16,0.08,0.06,0.09,0.13","1.000,1.023,1.011,1.004,1.012,1.003"
64,9890.77402534269,0.004782958706090844,"0.02,0.10,0.17,0.42,0.21,0.07","1.000,0.995,1.009,1.003,1.017,1.010"
65,10088.985802189807,0.019841908164595808,"0.09,0.12,0.15,0.19,0.10,0.35","1.000,1.013,1.012,0.996,1.048,1.041"
66,10073.335662954423,-0.0015524147262007625,"0.31,0.14,0.03,0.13,0.02,0.37","1.000,1.008,1.014,1.003,0.950,0.996"
67,10123.91016388633,0.005008069621905403,"0.05,0.42,0.22,0.11,0.11,0.09","1.000,1.005,1.000,1.028,1.020,0.996"
68,10122.11516331937,-0.0001773188112385952,"0.32,0.06,0.12,0.35,0.08,0.06","1.000,1.018,1.000,1.004,0.995,0.994"
69,10061.60155703087,-0.005996297752656188,"0.10,0.26,0.12,0.33,0.13,0.06","1.000,0.984,0.993,1.002,0.994,0.995"
70,9936.43467267932,-0.012518081016050954,"0.01,0.16,0.17,0.17,0.47,0.02","1.000,0.985,1.008,0.969,0.990,1.009"
71,9779.553648151283,-0.015914427727685213,"0.10,0.05,0.06,0.22,0.36,0.20","1.000,0.973,0.992,0.986,0.985,0.981"
72,9839.923707667684,0.006154113991411945,"0.12,0.16,0.39,0.13,0.10,0.10","1.000,1.030,1.005,0.999,1.022,0.996"
73,9792.558900185044,-0.004825156382393312,"0.19,0.10,0.20,0.35,0.11,0.06","1.000,0.998,0.992,0.993,1.008,0.997"
74,9618.354128770861,-0.017949639810954057,"0.04,0.22,0.10,0.21,0.31,0.12","1.000,0.977,0.989,0.987,0.974,1.006"
75,9577.761302692577,-0.004229281359510421,"0.10,0.27,0.19,0.22,0.06,0.15","1.000,0.994,0.993,1.006,0.988,0.996"
76,9682.484484641069,0.010874649797553856,"0.18,0.11,0.32,0.10,0.16,0.11","1.000,1.002,1.003,1.075,1.011,1.014"
77,9762.667913315838,0.008247184852379007,"0.54,0.20,0.10,0.05,0.06,0.06","1.000,1.019,1.021,1.012,1.011,1.043"
78,9721.795724390255,-0.004195368128701343,"0.08,0.29,0.15,0.11,0.14,0.23","1.000,0.990,1.006,0.996,1.007,0.994"
79,9763.620385146947,0.004292926027806959,"0.52,0.02,0.04,0.04,0.31,0.06","1.000,0.996,0.997,1.001,1.022,0.995"
80,9801.966479526514,0.00391975397845895,"0.32,0.07,0.23,0.06,0.19,0.13","1.000,1.001,1.007,1.009,1.016,0.999"
81,9906.693850318206,0.010627648430336794,"0.30,0.09,0.15,0.18,0.20,0.08","1.000,1.023,1.030,1.010,1.006,1.020"
82,9921.622721124024,0.0015058135241012495,"0.08,0.22,0.02,0.13,0.29,0.27","1.000,0.999,0.994,1.001,1.017,0.994"
83,9862.495747127316,-0.0059772337219737145,"0.15,0.05,0.19,0.37,0.08,0.16","1.000,1.011,1.006,0.985,0.991,1.006"
84,9864.900933454093,0.00024384224412764052,"0.18,0.34,0.10,0.10,0.18,0.10","1.000,0.999,1.003,1.013,1.005,1.002"
85,9905.732917014764,0.004130574864170612,"0.17,0.09,0.18,0.29,0.10,0.17","1.000,1.000,1.000,1.028,0.987,0.995"
86,9972.628251707461,0.006730493188249398,"0.09,0.32,0.06,0.20,0.18,0.15","1.000,1.010,1.012,1.035,0.989,0.994"
87,9963.765820483895,-0.00088907068903707,"0.48,0.11,0.09,0.07,0.06,0.18","1.000,1.009,0.994,0.994,0.997,1.004"
88,9881.857350046035,-0.008254609575864911,"0.17,0.01,0.34,0.14,0.23,0.10","1.000,0.978,0.992,0.992,0.997,0.984"
89,9921.363963207297,0.003989923149040879,"0.39,0.18,0.11,0.15,0.06,0.11","1.000,1.019,1.010,1.001,0.988,1.014"
90,9850.980004932506,-0.00711946501463358,"0.17,0.03,0.22,0.29,0.17,0.12","1.000,0.998,0.998,0.982,0.998,1.001"
91,9731.29225094351,-0.012224244751031607,"0.23,0.25,0.05,0.19,0.04,0.24","1.000,0.989,0.988,0.982,0.992,0.987"
92,9740.57573676365,0.0009535280877410277,"0.38,0.05,0.27,0.08,0.21,0.01","1.000,1.002,1.010,1.016,0.996,1.006"
93,9690.176823635938,-0.005187552668741234,"0.16,0.17,0.06,0.20,0.25,0.16","1.000,0.996,0.999,0.997,0.992,0.999"
94,9687.870531899813,-0.0002380313872394445,"0.06,0.19,0.09,0.27,0.13,0.27","1.000,1.001,1.004,1.003,0.996,0.999"
95,9584.524376761765,-0.010724888756870832,"0.07,0.18,0.02,0.06,0.08,0.60","1.000,0.994,0.983,0.998,0.987,0.989"
96,9552.650524510456,-0.0033310958267306944,"0.06,0.29,0.22,0.27,0.06,0.09","1.000,0.995,1.001,1.001,1.001,1.002"
97,9410.498625971684,-0.014992716680242213,"0.32,0.03,0.23,0.02,0.37,0.02","1.000,0.993,0.991,0.973,0.974,0.990"
98,9368.705142887457,-0.004451046231672324,"0.23,0.33,0.08,0.08,0.26,0.03","1.000,0.997,0.997,0.992,0.996,1.004"
99,9508.091144057458,0.014768240584189187,"0.10,0.23,0.20,0.20,0.05,0.21","1.000,1.011,1.021,1.015,1.029,1.025"
100,9525.548790931944,0.001834399708049659,"0.10,0.06,0.36,0.06,0.26,0.15","1.000,0.998,1.001,0.981,1.018,1.000"
101,9446.083763037388,-0.008377296197352509,"0.10,0.44,0.04,0.05,0.33,0.04","1.000,0.989,1.003,0.993,0.998,0.996"
102,9383.825605180116,-0.006612712096290546,"0.20,0.16,0.23,0.15,0.12,0.13","1.000,0.998,0.988,0.994,1.008,0.989"
103,9381.073854374055,-0.00029328703111006986,"0.29,0.06,0.14,0.08,0.28,0.14","1.000,1.005,1.013,1.000,0.992,1.006"
104,9330.526610609173,-0.0054027838843499435,"0.41,0.18,0.12,0.10,0.08,0.11","1.000,0.998,0.975,1.008,0.984,0.996"
105,9388.131417118073,0.006154820315786837,"0.18,0.13,0.08,0.11,0.09,0.42","1.000,1.005,1.019,0.999,1.008,1.011"
106,9305.865324699076,-0.008801394866311943,"0.24,0.05,0.13,0.30,0.11,0.17","1.000,0.990,1.004,0.988,0.983,0.988"
107,9424.617141653693,0.012680229494510028,"0.05,0.14,0.17,0.25,0.22,0.17","1.000,1.008,1.032,0.999,1.028,1.006"
108,9455.163798981233,0.0032359150859284495,"0.16,0.30,0.33,0.02,0.05,0.14","1.000,0.995,1.015,0.993,1.017,1.005"
109,9441.720303891827,-0.0014228268834353493,"0.07,0.51,0.04,0.07,0.19,0.11","1.000,1.009,0.998,1.001,0.984,0.992"
110,9430.137603504723,-0.0012275104971988884,"0.20,0.07,0.19,0.28,0.05,0.21","1.000,0.995,1.006,1.001,1.021,0.997"
111,9369.81183870013,-0.0064176738390373375,"0.32,0.16,0.07,0.12,0.26,0.05","1.000,0.994,0.986,0.977,1.001,1.002"
112,9200.244014431802,-0.018263007788985305,"0.18,0.13,0.46,0.09,0.09,0.04","1.000,0.982,0.982,0.973,0.974,0.970"
113,9108.23169428801,-0.01005142058591131,"0.10,0.07,0.20,0.26,0.20,0.17","1.000,1.007,0.997,1.015,0.935,1.006"
114,9125.947845750587,0.0019431811558383964,"0.40,0.03,0.06,0.16,0.23,0.12","1.000,1.009,0.999,1.002,1.004,1.010"
115,9085.901151244934,-0.004397879540803151,"0.07,0.33,0.09,0.40,0.05,0.06","1.000,0.999,0.998,0.995,0.996,1.006"
116,9018.501764835415,-0.007445669221517745,"0.32,0.15,0.19,0.17,0.07,0.09","1.000,0.997,0.997,0.978,0.988,0.998"
117,8994.395725053046,-0.002676532655210815,"0.16,0.27,0.12,0.16,0.13,0.15","1.000,0.998,1.001,0.992,1.005,0.995"
118,8824.66476910938,-0.019051070568789245,"0.03,0.16,0.13,0.13,0.04,0.52","1.000,0.975,0.993,0.979,0.952,0.985"
119,8897.346116877985,0.008202427561378338,"0.07,0.09,0.09,0.28,0.38,0.08","1.000,0.980,1.006,1.014,1.021,1.005"
120,9148.232248762944,0.027807620609957534,"0.04,0.12,0.07,0.10,0.61,0.06","1.000,1.027,1.001,1.016,1.038,1.020"
121,9265.975525801665,0.012788481934403314,"0.06,0.33,0.04,0.11,0.19,0.27","1.000,1.019,1.011,1.019,1.010,1.016"
122,9263.474728661231,-0.00026992675133633373,"0.12,0.25,0.28,0.14,0.06,0.14","1.000,1.000,1.006,0.996,0.987,1.008"
123,9220.222826940213,-0.004680013891670944,"0.11,0.20,0.10,0.32,0.17,0.10","1.000,1.010,1.003,0.991,0.987,0.999"
124,9262.098640310198,0.004531452945549812,"0.29,0.14,0.23,0.17,0.04,0.14","1.000,1.013,1.005,1.010,1.002,1.008"
125,9318.48518378069,0.006069423555368336,"0.09,0.21,0.09,0.18,0.35,0.09","1.000,1.009,0.995,1.022,1.005,1.004"
126,9364.63768298278,0.004940565173169807,"0.20,0.27,0.06,0.23,0.15,0.10","1.000,1.019,1.000,0.992,1.000,1.026"
127,9360.011279439634,-0.0004941511743769403,"0.28,0.06,0.15,0.12,0.33,0.05","1.000,0.990,0.989,0.998,1.012,0.991"
128,9287.257866315334,-0.007803156774719305,"0.47,0.17,0.06,0.06,0.17,0.08","1.000,0.958,0.994,1.020,0.998,0.999"
129,9309.361713110731,0.0023771908770976466,"0.17,0.26,0.23,0.07,0.15,0.11","1.000,1.000,0.999,0.997,1.029,0.997"
130,9329.480509507626,0.002158804068421112,"0.06,0.19,0.04,0.10,0.51,0.10","1.000,0.995,1.004,0.990,1.002,1.043"
131,9195.982377247472,-0.01441264317858657,"0.12,0.20,0.01,0.10,0.05,0.51","1.000,0.986,0.987,0.980,0.987,0.987"
132,9250.878963149346,0.00595187950377877,"0.15,0.02,0.13,0.12,0.11,0.47","1.000,1.005,1.008,0.990,1.012,1.012"
133,9229.08658437172,-0.0023584880418958663,"0.05,0.45,0.15,0.18,0.05,0.13","1.000,0.997,0.996,0.996,1.010,1.017"
134,9215.62840250566,-0.0014592997792554562,"0.22,0.11,0.29,0.13,0.19,0.06","1.000,0.995,1.013,0.996,0.986,1.005"
135,9103.339685938889,-0.012259437581785132,"0.29,0.10,0.14,0.06,0.36,0.04","1.000,0.991,1.009,0.980,0.974,0.986"
136,8946.596314417564,-0.0173681847608883,"0.09,0.50,0.18,0.06,0.11,0.06","1.000,0.976,0.993,0.996,0.979,1.006"
137,8869.353768993164,-0.00867122202876215,"0.05,0.12,0.09,0.15,0.10,0.49","1.000,0.968,1.008,1.011,0.986,0.993"
138,8869.65445833735,3.390148314529334e-05,"0.03,0.10,0.11,0.17,0.24,0.34","1.000,1.007,1.016,1.012,0.991,0.996"
139,8787.559367008012,-0.00929882638241429,"0.23,0.40,0.04,0.07,0.09,0.17","1.000,0.998,0.986,0.989,0.980,0.981"
140,8824.318651172913,0.004174380211566338,"0.07,0.21,0.12,0.13,0.14,0.34","1.000,1.003,1.006,0.998,1.010,1.009"
141,8909.125342206642,0.009564677633480817,"0.21,0.07,0.31,0.16,0.10,0.14","1.000,1.036,1.011,1.021,1.012,1.002"
142,8812.46927389958,-0.010908389323678807,"0.05,0.11,0.24,0.07,0.24,0.29","1.000,0.948,1.003,0.961,1.007,0.986"
143,8697.098101457432,-0.013178263019388202,"0.19,0.10,0.08,0.16,0.26,0.22","1.000,1.015,0.999,0.949,0.977,1.002"
144,8732.537999838714,0.004066630767948251,"0.03,0.17,0.55,0.09,0.06,0.11","1.000,0.999,1.006,1.024,1.009,1.005"
145,8781.357673924174,0.005574979026862317,"0.25,0.12,0.22,0.07,0.22,0.11","1.000,1.007,1.021,0.995,1.006,1.004"
146,8805.06981473916,0.0026966426466765612,"0.07,0.06,0.36,0.28,0.12,0.11","1.000,1.010,1.008,1.006,0.989,1.003"
147,8757.277303355128,-0.005442624387168122,"0.15,0.14,0.37,0.16,0.07,0.12","1.000,0.994,0.996,0.983,1.001,1.001"
148,8674.512768077655,-0.009495887325034334,"0.16,0.02,0.19,0.44,0.10,0.10","1.000,0.987,0.989,0.990,0.991,0.999"
149,8495.176040031083,-0.020890681501566994,"0.22,0.14,0.23,0.07,0.11,0.23","1.000,0.979,0.967,0.962,0.958,0.994"
150,8091.475473992208,-0.048687380803698534,"0.06,0.34,0.39,0.08,0.05,0.07","1.000,0.939,0.954,0.970,0.960,0.963"
151,7887.828083426783,-0.025490274521836144,"0.45,0.13,0.21,0.15,0.03,0.03","1.000,0.975,0.942,0.965,0.949,0.960"
152,7951.564696353018,0.008047904086198493,"0.36,0.10,0.05,0.11,0.27,0.11","1.000,1.006,1.004,1.042,1.023,0.980"
153,8111.4854515120205,0.01991228785188896,"0.44,0.08,0.06,0.17,0.10,0.15","1.000,1.057,1.037,1.001,1.053,1.056"
154,8308.013656710358,0.02393953551141911,"0.07,0.26,0.25,0.11,0.24,0.08","1.000,1.029,1.020,1.032,1.033,1.024"
155,8315.149979239146,0.0008585998578224281,"0.18,0.36,0.23,0.08,0.02,0.13","1.000,1.003,1.006,0.989,1.000,1.001"
156,8126.660595492395,-0.02292906135620682,"0.18,0.05,0.11,0.29,0.28,0.08","1.000,0.995,0.990,0.944,0.997,0.984"
157,7903.4918329159445,-0.02784542233204836,"0.30,0.33,0.13,0.10,0.11,0.04","1.000,0.955,0.967,0.980,0.965,0.967"
158,8087.7535157572565,0.02304633996728375,"0.17,0.36,0.04,0.12,0.27,0.04","1.000,1.043,1.017,1.011,1.024,1.010"
159,8083.385665809057,-0.000540203136634508,"0.23,0.23,0.24,0.12,0.13,0.05","1.000,0.982,1.014,1.014,0.994,1.011"
160,7906.880269513516,-0.022077502181509025,"0.14,0.11,0.22,0.18,0.21,0.15","1.000,0.990,0.982,0.961,0.970,0.982"
161,7985.088332303416,0.009842543251866013,"0.34,0.07,0.21,0.09,0.11,0.19","1.000,1.028,1.038,0.953,1.014,1.020"
162,8056.99843232697,0.008965240336751787,"0.07,0.11,0.25,0.34,0.08,0.14","1.000,0.981,0.984,1.051,1.006,0.987"
163,8107.1358241147955,0.006203555573510833,"0.25,0.02,0.14,0.32,0.20,0.07","1.000,1.022,1.002,0.997,1.035,1.009"
164,8156.162335551062,0.006029116537781583,"0.18,0.11,0.32,0.10,0.20,0.08","1.000,1.015,1.006,1.013,1.009,1.008"
165,8075.305098495569,-0.0099631048431512,"0.13,0.07,0.50,0.12,0.16,0.03","1.000,1.010,0.991,0.969,0.992,0.989"
166,8103.723329431471,0.003512974872163161,"0.07,0.31,0.06,0.08,0.32,0.16","1.000,1.008,1.014,1.036,0.995,1.007"
167,8168.537641937801,0.007966275293645443,"0.20,0.08,0.41,0.08,0.09,0.14","1.000,1.001,1.013,1.037,1.012,1.007"
168,8100.426559103811,-0.008373179746618959,"0.05,0.14,0.19,0.22,0.08,0.31","1.000,0.979,0.997,0.982,1.011,1.000"
169,8015.722821030469,-0.010511756379666266,"0.21,0.06,0.24,0.05,0.20,0.24","1.000,0.996,1.012,0.996,0.962,0.984"
170,8001.842511043568,-0.0017331364877950744,"0.11,0.15,0.12,0.27,0.24,0.11","1.000,1.016,1.025,0.972,1.002,1.014"
171,7883.850843675694,-0.014855358794669255,"0.09,0.18,0.05,0.14,0.35,0.19","1.000,0.984,1.016,0.969,0.983,0.993"
172,7886.542417732165,0.00034134520781952245,"0.02,0.13,0.08,0.16,0.06,0.54","1.000,1.008,1.010,0.969,0.998,1.010"
173,7840.74583321376,-0.005823853830217727,"0.10,0.07,0.13,0.37,0.17,0.16","1.000,1.006,0.981,0.999,1.002,0.990"
174,7842.089823036008,0.00017139627743304543,"0.39,0.17,0.05,0.08,0.21,0.11","1.000,0.997,0.991,0.989,1.013,1.006"
175,7559.317102322229,-0.036724502171727784,"0.05,0.15,0.27,0.19,0.13,0.23","1.000,0.980,0.969,0.969,0.949,0.951"
176,7483.343390410633,-0.010101186281347686,"0.03,0.27,0.34,0.25,0.05,0.06","1.000,0.970,0.991,1.007,0.982,1.020"
177,7565.6034511561165,0.010932443433891699,"0.15,0.60,0.07,0.14,0.03,0.01","1.000,1.011,1.030,1.020,1.038,1.016"
178,7571.590985621183,0.0007911023145464659,"0.25,0.10,0.12,0.26,0.15,0.12","1.000,0.993,1.019,0.998,1.009,1.005"
179,7809.814498763479,0.030977996612839332,"0.06,0.21,0.05,0.26,0.23,0.19","1.000,1.007,1.003,1.074,1.042,1.010"
180,7957.696018673617,0.01875830125810586,"0.02,0.10,0.20,0.18,0.40,0.10","1.000,1.004,1.022,1.012,1.028,1.022"
181,7936.473591568374,-0.0026704685098747224,"0.04,0.26,0.10,0.22,0.14,0.23","1.000,1.005,0.992,1.000,0.994,0.998"
182,7939.2184132107795,0.0003457892316037369,"0.20,0.16,0.14,0.10,0.37,0.03","1.000,0.995,0.947,1.037,1.016,1.016"
183,7988.858288495422,0.00623302322379076,"0.09,0.21,0.10,0.44,0.11,0.05","1.000,0.988,1.020,1.021,0.987,1.009"
184,8053.976745451298,0.008118118081672506,"0.19,0.19,0.11,0.12,0.11,0.28","1.000,1.024,1.019,1.015,1.007,1.001"
185,8068.521552855628,0.0018042875342324173,"0.03,0.09,0.07,0.06,0.72,0.03","1.000,0.995,1.001,1.023,1.004,1.014"
186,8032.483566639945,-0.004476496483132366,"0.33,0.26,0.10,0.15,0.08,0.08","1.000,1.002,0.997,0.991,0.989,1.000"
187,7943.2039709519395,-0.011177049491542253,"0.05,0.12,0.28,0.27,0.23,0.05","1.000,0.986,1.002,0.984,0.985,0.989"
188,8135.172915618737,0.02388027955093413,"0.03,0.45,0.07,0.22,0.13,0.10","1.000,1.015,1.035,1.047,1.038,1.015"
189,8174.7912419211225,0.004858184094356729,"0.12,0.20,0.22,0.21,0.08,0.18","1.000,0.993,1.022,1.003,1.007,1.009"
190,8213.619893343674,0.0047385586994032,"0.38,0.16,0.02,0.05,0.12,0.28","1.000,1.006,0.997,1.009,1.009,1.013"
191,8163.82793964602,-0.006080569771290402,"0.05,0.20,0.18,0.20,0.18,0.18","1.000,1.018,0.982,0.988,0.993,0.991"
192,8073.971699802721,-0.011067651906795081,"0.14,0.13,0.21,0.22,0.04,0.27","1.000,1.000,0.992,0.968,1.032,0.989"
193,8218.692355381887,0.01776559823745825,"0.04,0.07,0.10,0.31,0.28,0.21","1.000,1.015,1.027,1.022,1.023,1.013"
194,8389.516972354682,0.020571831433190236,"0.07,0.08,0.12,0.26,0.26,0.21","1.000,1.031,0.993,1.065,1.002,1.009"
195,8367.349174063984,-0.0026458182608690923,"0.35,0.18,0.10,0.13,0.18,0.06","1.000,0.968,1.011,1.010,1.005,1.014"
196,8335.327265118525,-0.003834349338544441,"0.07,0.04,0.04,0.16,0.58,0.12","1.000,0.994,0.991,1.040,0.988,0.992"
197,8502.124109622011,0.019813248133923208,"0.25,0.27,0.08,0.22,0.10,0.08","1.000,1.041,1.005,1.037,1.013,1.017"
198,8459.945737408949,-0.0049732679475947075,"0.18,0.21,0.03,0.26,0.17,0.15","1.000,1.011,0.996,0.998,0.970,0.995"
199,8431.174130096913,-0.0034067173004502416,"0.12,0.43,0.21,0.06,0.08,0.10","1.000,0.991,1.006,1.020,1.011,0.988"
