Action1,Action2,Action3,Action4,Action5,Action6,State1.1.1,State1.2.1,State1.3.1,State2.1.1,State2.2.1,State2.3.1,State3.1.1,State3.2.1,State3.3.1,State4.1.1,State4.2.1,State4.3.1,State5.1.1,State5.2.1,State5.3.1,State6.1.1,State6.2.1,State6.3.1,Wealth,Return,Price1,Price2,Price3,Price4,Price5,Price6
0.00775653,0.09573983,0.2848766,0.05309163,0.10473889,0.4537965,1.0,1.0,1.0,1.12726645,1.110689,1.08055604,0.73841671,0.74453618,0.73880525,0.96891015,0.93895912,0.92574878,1.10631466,1.09525508,1.07848733,0.8558062,0.86311202,0.8465778,10143.366551328032,-0.005422583797702744,1.000,0.998,0.992,0.993,1.008,0.997
0.05995028,0.15722898,0.08289969,0.06302412,0.5379456,0.09895133,1.0,1.0,1.0,1.110689,1.08055604,1.11336557,0.74453618,0.73880525,0.74239922,0.93895912,0.92574878,0.92438219,1.09525508,1.07848733,1.10274706,0.86311202,0.8465778,0.84298898,9924.898312987736,-0.0217733691172494,1.000,0.977,0.989,0.987,0.974,1.006
0.08415572,0.09282957,0.18118569,0.1834286,0.24722621,0.21117422,1.0,1.0,1.0,1.08055604,1.11336557,1.11120705,0.73880525,0.74239922,0.73676542,0.92574878,0.92438219,0.91777702,1.07848733,1.10274706,1.11130931,0.8465778,0.84298898,0.8405537000000001,9860.78957177026,-0.006480337296674736,1.000,0.994,0.993,1.006,0.988,0.996
0.14821753,0.03817751,0.20375596,0.15916486,0.3667571,0.08392703,1.0,1.0,1.0,1.11336557,1.11120705,1.08616819,0.74239922,0.73676542,0.72850898,0.92438219,0.91777702,0.90581938,1.10274706,1.11130931,1.08205494,0.84298898,0.8405537000000001,0.84542425,10029.916776676093,0.0170060608180534,1.000,1.002,1.003,1.075,1.011,1.014
0.4221548,0.06284448,0.10773159,0.13137051,0.20635802,0.06954062,1.0,1.0,1.0,1.11120705,1.08616819,1.07934726,0.73676542,0.72850898,0.72345799,0.91777702,0.90581938,0.91105797,1.11130931,1.08205494,1.0688548,0.8405537000000001,0.84542425,0.84170725,10126.61876019931,0.0095951732647489,1.000,1.019,1.021,1.012,1.011,1.043
0.48961570000000004,0.22721235,0.06850347,0.1196231,0.04382757,0.05121778,1.0,1.0,1.0,1.08616819,1.07934726,1.08150578,0.72850898,0.72345799,0.72588635,0.90581938,0.91105797,0.97938731,1.08205494,1.0688548,1.08098466,0.84542425,0.84170725,0.85337093,10092.348307571741,-0.0033899343454469448,1.000,0.990,1.006,0.996,1.007,0.994
0.19717793,0.08520105,0.37703204,0.16304679,0.09842449,0.07911766,1.0,1.0,1.0,1.07934726,1.08150578,1.10188223,0.72345799,0.72588635,0.74123361,0.91105797,0.97938731,0.99145883,1.0688548,1.08098466,1.09311452,0.84170725,0.85337093,0.89041271,10082.9803251363,-0.0009286573001345019,1.000,0.996,0.997,1.001,1.022,0.995
0.08208606,0.04123948,0.02788404,0.04711066,0.7124859,0.08919387,1.0,1.0,1.0,1.08150578,1.10188223,1.09065792,0.72588635,0.74123361,0.74579893,0.97938731,0.99145883,0.98758684,1.08098466,1.09311452,1.10024973,0.85337093,0.89041271,0.88464496,10172.142994077685,0.008804018959308811,1.000,1.001,1.007,1.009,1.016,0.999
0.24501945,0.2673477,0.01870274,0.12031887,0.32015967,0.028451499999999998,1.0,1.0,1.0,1.10188223,1.09065792,1.08668624,0.74123361,0.74579893,0.74375911,0.99145883,0.98758684,0.98815625,1.09311452,1.10024973,1.12415269,0.89041271,0.88464496,0.88041528,10259.436995799351,0.008545059455414065,1.000,1.023,1.030,1.010,1.006,1.020
0.43557966,0.06952006,0.21495186,0.16850305,0.08034985,0.03109555,1.0,1.0,1.0,1.09065792,1.08668624,1.08798135,0.74579893,0.74375911,0.74871297,0.98758684,0.98815625,0.9968113000000001,1.10024973,1.12415269,1.14163396,0.88464496,0.88041528,0.87990259,10240.131062859831,-0.0018835458963806495,1.000,0.999,0.994,1.001,1.017,0.994
0.09105593,0.1980979,0.11208948,0.27043229999999996,0.27443394,0.05389046,1.0,1.0,1.0,1.08668624,1.08798135,1.11336557,0.74375911,0.74871297,0.77153958,0.98815625,0.9968113000000001,1.00671905,1.12415269,1.14163396,1.14841242,0.88041528,0.87990259,0.89720584,10191.798935068788,-0.0047310477225260715,1.000,1.011,1.006,0.985,0.991,1.006
0.38740918,0.09615573,0.12724738,0.09881444,0.18036376,0.11000951,1.0,1.0,1.0,1.08798135,1.11336557,1.11181143,0.74871297,0.77153958,0.76658572,0.9968113000000001,1.00671905,1.00740235,1.14163396,1.14841242,1.16803425,0.87990259,0.89720584,0.89169444,10207.43763202089,0.0015332632634966928,1.000,0.999,1.003,1.013,1.005,1.002
0.31669703,0.22194676,0.1559938,0.07510069999999999,0.13403578,0.09622587,1.0,1.0,1.0,1.11336557,1.11181143,1.12407184,0.77153958,0.76658572,0.77134531,1.00671905,1.00740235,0.99202824,1.14841242,1.16803425,1.15768819,0.89720584,0.89169444,0.89720584,10198.851358300788,-0.0008415321600993628,1.000,1.000,1.000,1.028,0.987,0.995
0.35938376,0.09553382,0.06847739,0.0871845,0.12280236,0.26661822,1.0,1.0,1.0,1.11181143,1.12407184,1.12303575,0.76658572,0.77134531,0.77338514,1.00740235,0.99202824,1.00455529,1.16803425,1.15768819,1.16339636,0.89169444,0.89720584,0.8992565999999999,10207.937643719482,0.0008905159962463166,1.000,1.010,1.012,1.035,0.989,0.994
0.23008636,0.19216049,0.06120935,0.18800870000000003,0.15477155,0.17376351,1.0,1.0,1.0,1.12407184,1.12303575,1.1229494,0.77134531,0.77338514,0.773288,0.99202824,1.00455529,1.03291197,1.15768819,1.16339636,1.14769889,0.89720584,0.8992565999999999,0.89438605,10202.117598656538,-0.0005703115598247173,1.000,1.009,0.994,0.994,0.997,1.004
0.09639095,0.28230256,0.10985447,0.2627259,0.08932874,0.15939736,1.0,1.0,1.0,1.12303575,1.1229494,1.13443274,0.77338514,0.773288,0.78251578,1.00455529,1.03291197,1.06912652,1.16339636,1.14769889,1.13485551,0.8992565999999999,0.89438605,0.88913099,10072.297814746842,-0.01280644156834604,1.000,0.978,0.992,0.992,0.997,0.984
0.40820307,0.3805812,0.06011117,0.05359147,0.06485754,0.03265554,1.0,1.0,1.0,1.1229494,1.13443274,1.14436194,0.773288,0.78251578,0.77746479,1.03291197,1.06912652,1.06217971,1.14769889,1.13485551,1.13164467,0.89438605,0.88913099,0.8923353,10134.03623309321,0.0061108175604950654,1.000,1.019,1.010,1.001,0.988,1.014
0.29617178,0.107375,0.21088508,0.09835692,0.03382923,0.25338197,1.0,1.0,1.0,1.13443274,1.14436194,1.11915041,0.78251578,0.77746479,0.77085964,1.06912652,1.06217971,1.05363854,1.13485551,1.13164467,1.12843382,0.88913099,0.8923353,0.87849269,10094.131259985335,-0.003945490849618745,1.000,0.998,0.998,0.982,0.998,1.001
0.2973186,0.20345385,0.30513686,0.07683216,0.06087103,0.05638753,1.0,1.0,1.0,1.14436194,1.11915041,1.1400449,0.77746479,0.77085964,0.7786304000000001,1.06217971,1.05363854,1.0545496,1.13164467,1.12843382,1.11452016,0.8923353,0.87849269,0.89066906,9997.735583370153,-0.009595565907405757,1.000,0.989,0.988,0.982,0.992,0.987
0.12823136,0.33509734,0.12718533,0.04990833,0.01117173,0.34840593,1.0,1.0,1.0,1.11915041,1.1400449,1.13780003,0.77085964,0.7786304000000001,0.77727052,1.05363854,1.0545496,1.03575903,1.12843382,1.11452016,1.11237959,0.87849269,0.89066906,0.89156627,10029.246012163743,0.003146800195082352,1.000,1.002,1.010,1.016,0.996,1.006
0.18423265,0.11442904,0.06198863,0.05357644,0.54845095,0.03732225,1.0,1.0,1.0,1.1400449,1.13780003,1.1248489,0.7786304000000001,0.77727052,0.76823701,1.0545496,1.03575903,1.01719622,1.11452016,1.11237959,1.10310382,0.89066906,0.89156627,0.88028711,9946.995548221155,-0.008234875264080722,1.000,0.996,0.999,0.997,0.992,0.999
0.04109776,0.13331592,0.10961447,0.3187353,0.02640916,0.37082744,1.0,1.0,1.0,1.13780003,1.1248489,1.12700743,0.77727052,0.76823701,0.7758135,1.03575903,1.01719622,1.03382303,1.11237959,1.10310382,1.09882269,0.89156627,0.88028711,0.88579851,9927.356821268982,-0.001976289136773897,1.000,1.001,1.004,1.003,0.996,0.999
0.118873,0.11122804,0.22388823,0.29408628,0.12171756,0.13020685,1.0,1.0,1.0,1.1248489,1.12700743,1.1220860000000001,0.76823701,0.7758135,0.77532783,1.01719622,1.03382303,1.03074821,1.10310382,1.09882269,1.08954691,0.88028711,0.88579851,0.88490131,9833.729235426914,-0.00947602638644563,1.000,0.994,0.983,0.998,0.987,0.989
0.0638476,0.05933630000000001,0.09378306,0.13610862,0.55335563,0.0935688,1.0,1.0,1.0,1.12700743,1.1220860000000001,1.12346745,0.7758135,0.77532783,0.778339,1.03382303,1.03074821,1.03393691,1.09882269,1.08954691,1.08562255,0.88579851,0.88490131,0.88374776,9821.185540313492,-0.0012763928981160595,1.000,0.995,1.001,1.001,1.001,1.002
0.39508098,0.14377916,0.14616066,0.15347782,0.11284244,0.04865902,1.0,1.0,1.0,1.1220860000000001,1.12346745,1.11690554,0.77532783,0.778339,0.76493443,1.03074821,1.03393691,1.03165926,1.08954691,1.08562255,1.07099536,0.88490131,0.88374776,0.87426301,9709.615191605992,-0.011425190793670941,1.000,0.993,0.991,0.973,0.974,0.990
0.1116845,0.24095540000000001,0.37353486,0.07810138,0.13088703,0.06483689,1.0,1.0,1.0,1.12346745,1.11690554,1.11077534,0.778339,0.76493443,0.76600291,1.03393691,1.03165926,1.03302585,1.08562255,1.07099536,1.07206564,0.88374776,0.87426301,0.87631377,9670.8968896607,-0.003995596534676136,1.000,0.997,0.997,0.992,0.996,1.004
0.6274599000000001,0.08373037,0.022624900000000003,0.02515762,0.17873436,0.06229285,1.0,1.0,1.0,1.11690554,1.11077534,1.10343637,0.76493443,0.76600291,0.7592035,1.03165926,1.03302585,1.00546635,1.07099536,1.07206564,1.04423832,0.87426301,0.87631377,0.86746988,9738.399022381898,0.006955677854689765,1.000,1.011,1.021,1.015,1.029,1.025
0.17998889,0.09116012,0.16362923,0.19999360000000002,0.26470423,0.10052389999999999,1.0,1.0,1.0,1.11077534,1.10343637,1.10015541,0.76600291,0.7592035,0.756678,1.03302585,1.00546635,0.99738071,1.07206564,1.04423832,1.03960043,0.87631377,0.86746988,0.87093053,9735.921597019746,-0.0002544299669225922,1.000,0.998,1.001,0.981,1.018,1.000
0.15661345,0.2487993,0.141173,0.09400652,0.17252894,0.18687874,1.0,1.0,1.0,1.10343637,1.10015541,1.11276118,0.7592035,0.756678,0.77280233,1.00546635,0.99738071,1.01241316,1.04423832,1.03960043,1.06956832,0.86746988,0.87093053,0.89246347,9683.457694523036,-0.005403265403133595,1.000,0.989,1.003,0.993,0.998,0.996
0.21884874,0.22729182,0.18814589,0.05182584,0.12749404,0.18639362,1.0,1.0,1.0,1.10015541,1.11276118,1.1102573,0.756678,0.77280233,0.77367654,0.99738071,1.01241316,0.99316707,1.03960043,1.06956832,1.08847663,0.87093053,0.89246347,0.89259164,9640.385156327575,-0.004457975555024099,1.000,0.998,0.988,0.994,1.008,0.989
0.12444635,0.24170662,0.33570254,0.09097892,0.06613165,0.14103392,1.0,1.0,1.0,1.11276118,1.1102573,1.09799689,0.77280233,0.77367654,0.77571637,1.01241316,0.99316707,0.9865619000000001,1.06956832,1.08847663,1.08597931,0.89246347,0.89259164,0.8886183000000001,9691.55612276496,0.00529394179380156,1.000,1.005,1.013,1.000,0.992,1.006
0.13042997,0.08434392,0.32665570000000005,0.07141965,0.1632339,0.22391686,1.0,1.0,1.0,1.1102573,1.09799689,1.09583837,0.77367654,0.77571637,0.76639145,0.99316707,0.9865619000000001,0.9807539000000001,1.08847663,1.08597931,1.09454156,0.89259164,0.8886183000000001,0.87887721,9572.510151814893,-0.012359538706594385,1.000,0.998,0.975,1.008,0.984,0.996
0.04021198,0.23223151,0.16628046,0.10667045,0.14946255,0.30514297,1.0,1.0,1.0,1.09799689,1.09583837,1.10170955,0.77571637,0.76639145,0.77649344,0.9865619000000001,0.9807539000000001,0.98041225,1.08597931,1.09454156,1.08597931,0.8886183000000001,0.87887721,0.88451679,9645.093285397403,0.007553853315410701,1.000,1.005,1.019,0.999,1.008,1.011
0.15724313,0.05914203,0.25626129999999997,0.13904299,0.30993763,0.07837296,1.0,1.0,1.0,1.09583837,1.10170955,1.09911932,0.76639145,0.77649344,0.75677513,0.9807539000000001,0.98041225,0.98849789,1.09454156,1.08597931,1.06849804,0.87887721,0.88451679,0.88118431,9556.68501826718,-0.009208406684455158,1.000,0.990,1.004,0.988,0.983,0.988
0.0668293,0.26121485,0.13348967,0.32985044,0.12778758,0.08082825,1.0,1.0,1.0,1.10170955,1.09911932,1.10412709,0.77649344,0.75677513,0.77115104,0.98041225,0.98849789,0.98792848,1.08597931,1.06849804,1.07706029,0.88451679,0.88118431,0.89079723,9637.57203663567,0.008428301961632443,1.000,1.008,1.032,0.999,1.028,1.006
0.4524734,0.11978512,0.11608286,0.14211832,0.11110360000000001,0.05843677,1.0,1.0,1.0,1.09911932,1.10412709,1.09307546,0.75677513,0.77115104,0.77416221,0.98849789,0.98792848,0.97642638,1.06849804,1.07706029,1.05850874,0.88118431,0.89079723,0.88041528,9651.533649752617,0.0014476166787715154,1.000,0.995,1.015,0.993,1.017,1.005
0.07504068,0.45771316,0.09314161,0.04755445,0.05894269,0.26760748,1.0,1.0,1.0,1.10412709,1.09307546,1.10179589,0.77115104,0.77416221,0.79922292,0.98792848,0.97642638,0.97574308,1.07706029,1.05850874,1.08811987,0.89079723,0.88041528,0.88554217,9640.673615114798,-0.0011258468910103066,1.000,1.009,0.998,1.001,0.984,0.992
0.26072744,0.05142175,0.27850083,0.09844646,0.16809620000000003,0.14280739999999997,1.0,1.0,1.0,1.09307546,1.10179589,1.09678812,0.77416221,0.79922292,0.81155901,0.97642638,0.97574308,0.96891015,1.05850874,1.08811987,1.10631466,0.88041528,0.88554217,0.88977185,9664.558175896578,0.0024744145241968546,1.000,0.995,1.006,1.001,1.021,0.997
0.4455186,0.15019667,0.14805204,0.09245021,0.03060089,0.13318159,1.0,1.0,1.0,1.10179589,1.09678812,1.10611293,0.79922292,0.81155901,0.81010199,0.97574308,0.96891015,0.96993509,1.08811987,1.10631466,1.08847663,0.88554217,0.88977185,0.88259421,9608.482150207663,-0.0058191321118617,1.000,0.994,0.986,0.977,1.001,1.002
0.02972818,0.25716773,0.07282835,0.07111911,0.10710004,0.46205667,1.0,1.0,1.0,1.09678812,1.10611293,1.10084614,0.81155901,0.81010199,0.81534726,0.96891015,0.96993509,0.97073226,1.10631466,1.08847663,1.11130931,0.88977185,0.88259421,0.87951807,9362.271977494194,-0.02595827200712796,1.000,0.982,0.982,0.973,0.974,0.970
0.09820561,0.14992908,0.09243336,0.13739052,0.26435885,0.25768256,1.0,1.0,1.0,1.10611293,1.10084614,1.09437058,0.81010199,0.81534726,0.80369111,0.96993509,0.97073226,0.94841134,1.08847663,1.11130931,1.11202283,0.88259421,0.87951807,0.88118431,9230.165108273404,-0.014211057097896416,1.000,1.007,0.997,1.015,0.935,1.006
0.12027692,0.11089596,0.25916952,0.21951483,0.13674517,0.15339765,1.0,1.0,1.0,1.10084614,1.09437058,1.0752028999999999,0.81534726,0.80369111,0.78950947,0.97073226,0.94841134,0.92324337,1.11130931,1.11202283,1.08312522,0.87951807,0.88118431,0.85516534,9250.378337029057,0.002187515413264427,1.000,1.009,0.999,1.002,1.004,1.010
0.19658482,0.1506422,0.29036649999999997,0.11851876,0.058706299999999996,0.18518144,1.0,1.0,1.0,1.09437058,1.0752028999999999,1.08288724,0.80369111,0.78950947,0.78688684,0.94841134,0.92324337,0.93690924,1.11202283,1.08312522,1.01284338,0.88118431,0.85516534,0.86067675,9238.158986608625,-0.0013218300599671705,1.000,0.999,0.998,0.995,0.996,1.006
0.43491769999999996,0.08614552,0.25939816,0.10093174,0.02421511,0.09439183,1.0,1.0,1.0,1.0752028999999999,1.08288724,1.09307546,0.78950947,0.78688684,0.7862069,0.92324337,0.93690924,0.9390729999999999,1.08312522,1.01284338,1.01712451,0.85516534,0.86067675,0.86964881,9197.259975118524,-0.004437011024642458,1.000,0.997,0.997,0.978,0.988,0.998
0.18366668,0.20581768,0.22012016,0.11326838,0.15127489,0.12585218,1.0,1.0,1.0,1.08288724,1.09307546,1.09169401,0.78688684,0.7862069,0.78436134,0.93690924,0.9390729999999999,0.93463159,1.01284338,1.01712451,1.01284338,0.86067675,0.86964881,0.87464753,9179.87023979982,-0.001892541469288578,1.000,0.998,1.001,0.992,1.005,0.995
0.10197803,0.25071096,0.45403420000000005,0.00898345,0.04965993,0.13463344,1.0,1.0,1.0,1.09307546,1.09169401,1.08789501,0.7862069,0.78436134,0.78193298,0.9390729999999999,0.93463159,0.91367726,1.01712451,1.01284338,1.00035676,0.86964881,0.87464753,0.87310946,9037.676842142393,-0.01561091454571311,1.000,0.975,0.993,0.979,0.952,0.985
0.1748026,0.14523539,0.05181687,0.09937485,0.33757985,0.19119049999999999,1.0,1.0,1.0,1.09169401,1.08789501,1.08521844,0.78436134,0.78193298,0.78280719,0.93463159,0.91367726,0.90673044,1.01284338,1.00035676,1.00499465,0.87464753,0.87310946,0.86862343,9075.803366892487,0.0042097466214668046,1.000,0.980,1.006,1.014,1.021,1.005
0.20291565,0.16893776,0.13320644,0.13790068,0.24441922,0.11262018,1.0,1.0,1.0,1.08789501,1.08521844,1.05828009,0.78193298,0.78280719,0.77697912,0.91367726,0.90673044,0.88759822,1.00035676,1.00499465,0.95647521,0.87310946,0.86862343,0.85529351,9236.633652796081,0.017565594471079617,1.000,1.027,1.001,1.016,1.038,1.020
0.16758785,0.2419738,0.12187038,0.25440216,0.03432787,0.17983791,1.0,1.0,1.0,1.08521844,1.05828009,1.03669487,0.78280719,0.77697912,0.78164157,0.90673044,0.88759822,0.90012527,1.00499465,0.95647521,0.97609704,0.86862343,0.85529351,0.85939503,9355.96649461601,0.012836771568793945,1.000,1.019,1.011,1.019,1.010,1.016
0.16219702,0.20651183,0.11966139,0.21864544,0.26102382,0.03196054,1.0,1.0,1.0,1.05828009,1.03669487,1.06441029,0.77697912,0.78164157,0.78280719,0.88759822,0.90012527,0.91447443,0.95647521,0.97609704,1.01320014,0.85529351,0.85939503,0.87695463,9313.136716575757,-0.004588313931918103,1.000,1.000,1.006,0.996,0.987,1.008
0.19229704,0.17234363,0.11629136,0.07965511,0.23952046,0.19989245,1.0,1.0,1.0,1.03669487,1.06441029,1.08495942,0.78164157,0.78280719,0.79106362,0.90012527,0.91447443,0.93224006,0.97609704,1.01320014,1.02283268,0.85939503,0.87695463,0.89105358,9283.971772019395,-0.0031365057082749235,1.000,1.010,1.003,0.991,0.987,0.999
0.23503967,0.13313611,0.11660819999999998,0.12213516,0.33086336,0.06221759,1.0,1.0,1.0,1.06441029,1.08495942,1.08452772,0.78280719,0.79106362,0.79543468,0.91447443,0.93224006,0.9281403,1.01320014,1.02283268,1.00963254,0.87695463,0.89105358,0.89848757,9320.877222521198,0.003967298946485378,1.000,1.013,1.005,1.010,1.002,1.008
0.3140215,0.12320456,0.15773222,0.09678974,0.26736072,0.04089124,1.0,1.0,1.0,1.08495942,1.08452772,1.09497496,0.79106362,0.79543468,0.79766877,0.93224006,0.9281403,0.91937137,1.02283268,1.00963254,0.99607563,0.89105358,0.89848757,0.89746219,9354.008817238622,0.003548255063806829,1.000,1.009,0.995,1.022,1.005,1.004
0.47378898,0.04305179,0.11516375,0.10925693,0.17024101,0.08849756,1.0,1.0,1.0,1.08452772,1.09497496,1.10956657,0.79543468,0.79766877,0.80155415,0.9281403,0.91937137,0.92848195,1.00963254,0.99607563,0.9982162,0.89848757,0.89746219,0.90451166,9367.212483792588,0.001410556344684785,1.000,1.019,1.000,0.992,1.000,1.026
0.16112977,0.17408709,0.28235778,0.05501555,0.18809745,0.13931236,1.0,1.0,1.0,1.09497496,1.10956657,1.11915041,0.79766877,0.80155415,0.7974745,0.91937137,0.92848195,0.9493224,0.99607563,0.9982162,1.00321085,0.89746219,0.90451166,0.908485,9320.334852430597,-0.005017001840377349,1.000,0.990,0.989,0.998,1.012,0.991
0.11656173,0.3961361,0.2829638,0.03290854,0.06321805,0.10821177,1.0,1.0,1.0,1.10956657,1.11915041,1.14030392,0.80155415,0.7974745,0.79737737,0.92848195,0.9493224,0.94146453,0.9982162,1.00321085,1.00285408,0.90451166,0.908485,0.93181236,9143.71546304216,-0.019131747756213967,1.000,0.958,0.994,1.020,0.998,0.999
0.3719257,0.10979377,0.22518718,0.03260143,0.11842869,0.14206326,1.0,1.0,1.0,1.11915041,1.14030392,1.12890692,0.7974745,0.79737737,0.78863526,0.9493224,0.94146453,0.93998406,1.00321085,1.00285408,1.01498395,0.908485,0.93181236,0.92309664,9157.16627950214,0.0014699640237278509,1.000,1.000,0.999,0.997,1.029,0.997
0.37995058,0.04127517,0.23797336,0.15887974,0.13894492,0.04297622,1.0,1.0,1.0,1.14030392,1.12890692,1.08116042,0.79737737,0.78863526,0.78416707,0.94146453,0.93998406,0.9583190999999999,1.00285408,1.01498395,1.01248662,0.93181236,0.92309664,0.92245578,9161.726823055064,0.0004979060275760728,1.000,0.995,1.004,0.990,1.002,1.043
0.17129193,0.12871026,0.03673262,0.46891698,0.0950365,0.09931175,1.0,1.0,1.0,1.12890692,1.08116042,1.08064238,0.78863526,0.78416707,0.78329286,0.93998406,0.9583190999999999,0.95524428,1.01498395,1.01248662,1.04174099,0.92309664,0.92245578,0.91963599,9018.106947661137,-0.015800239436241426,1.000,0.986,0.987,0.980,0.987,0.987
0.10781771,0.19343472,0.34461778,0.02611887,0.15460132,0.17340957,1.0,1.0,1.0,1.08116042,1.08064238,1.07494388,0.78416707,0.78329286,0.78659543,0.9583190999999999,0.95524428,0.9454504000000001,1.01248662,1.04174099,1.04423832,0.92245578,0.91963599,0.95872853,9064.585675391429,0.0051406979099894645,1.000,1.005,1.008,0.990,1.012,1.012
0.41511688,0.03950677,0.11780547,0.25122449999999996,0.06182767,0.11451865,1.0,1.0,1.0,1.08064238,1.07494388,1.06000691,0.78329286,0.78659543,0.77639631,0.95524428,0.9454504000000001,0.92700148,1.04174099,1.04423832,1.03032465,0.91963599,0.95872853,0.94668034,9056.83354152378,-0.0008555769553968067,1.000,0.997,0.996,0.996,1.010,1.017
0.09498543,0.41056279999999995,0.08896245,0.11235443,0.05183421,0.24130064,1.0,1.0,1.0,1.07494388,1.06000691,1.0652736999999999,0.78659543,0.77639631,0.78280719,0.9454504000000001,0.92700148,0.91743537,1.04423832,1.03032465,1.04316803,0.95872853,0.94668034,0.9579595,9033.40187634418,-0.0025905332619767236,1.000,0.995,1.013,0.996,0.986,1.005
0.23832926,0.43314016,0.05606572,0.09917283,0.042283499999999995,0.13100852,1.0,1.0,1.0,1.06000691,1.0652736999999999,1.06190641,0.77639631,0.78280719,0.77950461,0.92700148,0.91743537,0.9140189000000001,1.03032465,1.04316803,1.05387085,0.94668034,0.9579595,0.97423738,8954.928002507451,-0.008725031416581524,1.000,0.991,1.009,0.980,0.974,0.986
0.21166939,0.02089842,0.11724243,0.11776634,0.12363769,0.40878576,1.0,1.0,1.0,1.0652736999999999,1.06190641,1.05655327,0.78280719,0.77950461,0.78960661,0.91743537,0.9140189000000001,0.91060244,1.04316803,1.05387085,1.03888691,0.9579595,0.97423738,0.97897975,8917.027212898001,-0.004241376611561143,1.000,0.976,0.993,0.996,0.979,1.006
0.47511914,0.04399843,0.17393957,0.09938499,0.08274441,0.12481353,1.0,1.0,1.0,1.06190641,1.05655327,1.0473148,0.77950461,0.78960661,0.79640602,0.9140189000000001,0.91060244,0.89215351,1.05387085,1.03888691,1.01141634,0.97423738,0.97897975,0.96564983,8899.585928146847,-0.0019578682193386802,1.000,0.968,1.008,1.011,0.986,0.993
0.28644672,0.29087958,0.05928023,0.11075114,0.06040455,0.19223775,1.0,1.0,1.0,1.05655327,1.0473148,1.02262131,0.78960661,0.79640602,0.79067508,0.91060244,0.89215351,0.88816763,1.03888691,1.01141634,0.99036746,0.97897975,0.96564983,0.97116124,8915.309548614003,0.0017652222063921589,1.000,1.007,1.016,1.012,0.991,0.996
0.09273746,0.17728670000000002,0.16908306,0.37104678,0.16869682,0.02114919,1.0,1.0,1.0,1.0473148,1.02262131,0.98981178,0.79640602,0.79067508,0.79708596,0.89215351,0.88816763,0.89818927,1.01141634,0.99036746,0.97609704,0.96564983,0.97116124,0.96475263,8803.433189072788,-0.012628192411698286,1.000,0.998,0.986,0.989,0.980,0.981
0.08870606,0.11943284,0.200101,0.15465361,0.2662766,0.17082985,1.0,1.0,1.0,1.02262131,0.98981178,0.99637368,0.79067508,0.79708596,0.80990772,0.88816763,0.89818927,0.90900809,0.99036746,0.97609704,0.96717802,0.97116124,0.96475263,0.96103563,8839.799045418693,0.004122363449317299,1.000,1.003,1.006,0.998,1.010,1.009
0.11090145,0.28644285,0.14211978,0.24833667,0.14470647,0.0674928,1.0,1.0,1.0,0.98981178,0.99637368,0.99404248,0.79708596,0.80990772,0.79834871,0.89818927,0.90900809,0.89921421,0.97609704,0.96717802,0.94755619,0.96475263,0.96103563,0.94309151,8996.599300610345,0.017582506470640455,1.000,1.036,1.011,1.021,1.012,1.002
0.21472013,0.07529685,0.15876596,0.24334274,0.18427981,0.12359447,1.0,1.0,1.0,0.99637368,0.99404248,0.99740977,0.80990772,0.79834871,0.80320544,0.90900809,0.89921421,0.89761986,0.96717802,0.94755619,0.95718873,0.96103563,0.94309151,0.95116637,8870.62985163498,-0.014100847439160744,1.000,0.948,1.003,0.961,1.007,0.986
0.15466836,0.20332663,0.12078367,0.28025433,0.07950047,0.16146660000000002,1.0,1.0,1.0,0.99404248,0.99740977,1.03367294,0.79834871,0.80320544,0.81223895,0.89921421,0.89761986,0.91641043,0.94755619,0.95718873,0.96860507,0.94309151,0.95116637,0.9533453000000002,8749.766061984554,-0.01371883876502463,1.000,1.015,0.999,0.949,0.977,1.002
0.28630609999999995,0.36355823,0.13880877,0.08994422,0.07482243,0.04656027,1.0,1.0,1.0,0.99740977,1.03367294,0.97988258,0.80320544,0.81223895,0.81495872,0.89761986,0.91641043,0.88076529,0.95718873,0.96860507,0.97574028,0.95116637,0.9533453000000002,0.94027173,8770.48902994855,0.0023656022722496183,1.000,0.999,1.006,1.024,1.009,1.005
0.14334176,0.2552174,0.13496071,0.23572566,0.06963363,0.16112079,1.0,1.0,1.0,1.03367294,0.97988258,0.99499223,0.81223895,0.81495872,0.81418164,0.91641043,0.88076529,0.83566792,0.96860507,0.97574028,0.95326436,0.9533453000000002,0.94027173,0.94257883,8802.704966530131,0.003666490300890815,1.000,1.007,1.021,0.995,1.006,1.004
0.1735227,0.11518989,0.3945764,0.09935113,0.14016618,0.07719374,1.0,1.0,1.0,0.97988258,0.99499223,0.99421516,0.81495872,0.81418164,0.81894123,0.88076529,0.83566792,0.85536955,0.97574028,0.95326436,0.96218337,0.94027173,0.94257883,0.94757754,8817.840686781215,0.0017179631404737096,1.000,1.010,1.008,1.006,0.989,1.003
0.5499364999999999,0.08619845,0.10628448,0.05289359,0.13436656,0.07032050000000001,1.0,1.0,1.0,0.99499223,0.99421516,1.00120877,0.81418164,0.81894123,0.83652258,0.83566792,0.85536955,0.85138367,0.95326436,0.96218337,0.96753478,0.94257883,0.94757754,0.95129454,8796.008945503057,-0.0024789302638288874,1.000,0.994,0.996,0.983,1.001,1.001
